,date,a2c,ddpg,ppo,td3,sac
0,2023-04-26 11:00:00,,,,,1000000.0
1,2023-04-26 12:00:00,,,,,994453.6655
2,2023-04-26 13:00:00,,,,,1040436.1392000004
3,2023-04-26 14:00:00,,,,,1133767.5275000003
4,2023-04-26 15:00:00,,,,,887281.2903000002
5,2023-04-27 09:00:00,,,,,965600.6409
6,2023-04-27 10:00:00,,,,,1021276.5054
7,2023-04-27 11:00:00,,,,,1019354.5164000002
8,2023-04-27 12:00:00,,,,,1441884.6639450002
9,2023-04-27 13:00:00,,,,,890098.5185530002
10,2023-04-27 14:00:00,,,,,647937.1611350002
11,2023-04-27 15:00:00,,,,,1054704.3701350002
12,2023-04-28 09:00:00,,,,,1092206.1881350002
13,2023-04-28 10:00:00,,,,,1099802.277714
14,2023-04-28 11:00:00,,,,,1383396.7353950003
15,2023-04-28 12:00:00,,,,,864451.9017470002
16,2023-04-28 13:00:00,,,,,990177.976747
17,2023-04-28 14:00:00,,,,,846051.9517470001
18,2023-04-28 15:00:00,,,,,905640.270747
19,2023-05-01 09:00:00,,,,,1193494.830747
20,2023-05-01 10:00:00,,,,,863938.977747
21,2023-05-01 11:00:00,,,,,993277.2537470002
22,2023-05-01 12:00:00,,,,,851909.4027470001
23,2023-05-01 13:00:00,,,,,1108397.3277470004
24,2023-05-01 14:00:00,,,,,967438.224747
25,2023-05-01 15:00:00,,,,,1105501.7867470004
26,2023-05-02 09:00:00,,,,,1096144.9947470005
27,2023-05-02 10:00:00,,,,,1410255.4897470004
28,2023-05-02 11:00:00,,,,,1028668.073747
29,2023-05-02 12:00:00,,,,,647161.8097470001
30,2023-05-02 13:00:00,,,,,1087836.4707470003
31,2023-05-02 14:00:00,,,,,1096590.6587470002
32,2023-05-02 15:00:00,,,,,1251989.0017470005
33,2023-05-03 09:00:00,,,,,1402867.9997470002
34,2023-05-03 10:00:00,,,,,838398.0657470002
35,2023-05-03 11:00:00,,,,,1082194.246747
36,2023-05-03 12:00:00,,,,,1084851.4297470003
