date,a2c,ddpg,ppo,td3,sac
2023-07-27 15:00:00,1659309.736911,,,,
2023-07-28 09:00:00,1672538.8529110004,,,,
2023-07-28 10:00:00,1001306.0179110003,,,,
2023-07-28 11:00:00,1384784.0619110002,,,,
2023-07-28 12:00:00,988560.8969110001,,,,
2023-07-28 13:00:00,1684640.7629109998,,,,
2023-07-28 14:00:00,1678027.977911,,,,
2023-07-28 15:00:00,1291427.560911,,,,
2023-07-31 09:00:00,1556737.155911,,,,
2023-07-31 10:00:00,832269.9769110002,,,,
2023-07-31 11:00:00,974879.5169110004,,,,
2023-07-31 12:00:00,1674794.0619110002,,,,
2023-07-31 13:00:00,1078323.020911,,,,
2023-07-31 14:00:00,946367.1419110001,,,,
2023-07-31 15:00:00,844579.7919110003,,,,
2023-08-01 09:00:00,991832.4869110001,,,,
2023-08-01 10:00:00,1369678.0819110002,,,,
2023-08-01 11:00:00,1290424.3669110003,,,,
2023-08-01 12:00:00,1288826.1099110001,,,,
2023-08-01 13:00:00,994190.5179110001,,,,
2023-08-01 14:00:00,1667108.4219110003,,,,
2023-08-01 15:00:00,983309.7779110002,,,,
2023-08-02 09:00:00,1362271.6809110001,,,,
2023-08-02 10:00:00,1342001.3529110001,,,,
2023-08-02 11:00:00,1260953.144241,,,,
2023-08-02 12:00:00,943162.2560760002,,,,
2023-08-02 13:00:00,1259684.1840760002,,,,
2023-08-02 14:00:00,1262202.749856,,,,
2023-08-02 15:00:00,969509.360856,,,,
2023-08-03 09:00:00,1650513.6482909997,,,,
2023-08-03 10:00:00,1623257.835291,,,,
2023-08-03 11:00:00,1258141.3572910002,,,,
2023-08-03 12:00:00,1532199.408291,,,,
2023-08-03 13:00:00,819628.2522910001,,,,
2023-08-03 14:00:00,971754.582291,,,,
2023-08-03 15:00:00,1329479.6202910005,,,,
2023-08-04 09:00:00,1254162.4442910003,,,,
2023-08-04 10:00:00,1254737.605291,,,,
2023-08-04 11:00:00,966045.771291,,,,
2023-08-04 12:00:00,1656445.978291,,,,
2023-08-04 13:00:00,1647671.5232910002,,,,
2023-08-04 14:00:00,970741.420291,,,,
2023-08-04 15:00:00,1343759.560291,,,,
2023-08-07 09:00:00,961578.0702910001,,,,
2023-08-07 10:00:00,1648550.9862910002,,,,
2023-08-07 11:00:00,1637958.975291,,,,
2023-08-07 12:00:00,1251961.7892910002,,,,
2023-08-07 13:00:00,1540650.0832910002,,,,
2023-08-07 14:00:00,823012.4202910002,,,,
2023-08-07 15:00:00,956878.0302910003,,,,
2023-08-08 09:00:00,1628968.5402910002,,,,
2023-08-08 10:00:00,1240867.263291,,,,
2023-08-08 11:00:00,1516201.954291,,,,
2023-08-08 12:00:00,815162.0362910002,,,,
2023-08-08 13:00:00,1178672.1202910002,,,,
2023-08-08 14:00:00,936859.4142910002,,,,
2023-08-08 15:00:00,1242599.022291,,,,
2023-08-09 09:00:00,1238220.1392909999,,,,
2023-08-09 10:00:00,958397.1462910001,,,,
2023-08-09 11:00:00,1294622.8502910002,,,,
2023-08-09 12:00:00,1174172.517291,,,,
2023-08-09 13:00:00,1322383.4252910002,,,,
2023-08-09 14:00:00,1312760.715291,,,,
2023-08-09 15:00:00,1342328.9132910003,,,,
2023-08-10 09:00:00,1334511.847291,,,,
2023-08-10 10:00:00,1311893.775291,,,,
2023-08-10 11:00:00,1238623.4382910002,,,,
2023-08-10 12:00:00,1234527.2822910002,,,,
2023-08-10 13:00:00,955696.8522910001,,,,
2023-08-10 14:00:00,936795.3942910002,,,,
2023-08-10 15:00:00,933756.1662910001,,,,
2023-08-11 09:00:00,1221718.708291,,,,
2023-08-11 10:00:00,1229340.004291,,,,
2023-08-11 11:00:00,947004.9102910003,,,,
2023-08-11 12:00:00,1432439.3362910005,,,,
2023-08-11 13:00:00,1275983.4102910003,,,,
2023-08-11 14:00:00,1389681.9062910003,,,,
2023-08-11 15:00:00,1733295.6142910002,,,,
2023-08-14 09:00:00,1246255.716291,,,,
2023-08-14 10:00:00,1305136.3852910001,,,,
2023-08-14 11:00:00,1302696.8682910001,,,,
2023-08-14 12:00:00,1229159.0422910003,,,,
2023-08-14 13:00:00,1232313.851291,,,,
2023-08-14 14:00:00,949592.6602910002,,,,
2023-08-14 15:00:00,1092206.453291,,,,
2023-08-15 09:00:00,1066530.8422910003,,,,
2023-08-15 10:00:00,1433027.8212910001,,,,
2023-08-15 11:00:00,1375597.3182910003,,,,
2023-08-15 12:00:00,1288999.270291,,,,
2023-08-15 13:00:00,1322959.0052910002,,,,
2023-08-15 14:00:00,1174176.6882910004,,,,
2023-08-15 15:00:00,1330983.4602910003,,,,
2023-08-16 09:00:00,1311561.6012910001,,,,
2023-08-16 10:00:00,1339332.1102910002,,,,
2023-08-16 11:00:00,1311205.4002910003,,,,
2023-08-16 12:00:00,1452055.248291,,,,
2023-08-16 13:00:00,1170171.5962910003,,,,
2023-08-16 14:00:00,936439.8502910002,,,,
2023-08-16 15:00:00,1433812.1552910006,,,,
2023-08-17 09:00:00,1164657.477291,,,,
2023-08-17 10:00:00,1309763.3472910004,,,,
2023-08-17 11:00:00,1290276.2702910001,,,,
