,date,a2c,ddpg,ppo,td3,sac
341,2023-07-07 09:00:00,,,8950906.783437498,,
342,2023-07-07 10:00:00,,,12416196.3195105,,
343,2023-07-07 11:00:00,,,10268993.4447225,,
344,2023-07-07 12:00:00,,,8795324.711543502,,
345,2023-07-07 13:00:00,,,7124330.439173502,,
346,2023-07-07 14:00:00,,,7114933.088668501,,
347,2023-07-07 15:00:00,,,10396903.592882505,,
348,2023-07-10 09:00:00,,,9086195.667942502,,
349,2023-07-10 10:00:00,,,7036211.482077502,,
350,2023-07-10 11:00:00,,,8843123.762742503,,
351,2023-07-10 12:00:00,,,8731397.4390485,,
352,2023-07-10 13:00:00,,,7209014.848185501,,
353,2023-07-10 14:00:00,,,7025878.1389955,,
354,2023-07-10 15:00:00,,,7224087.222349502,,
355,2023-07-11 09:00:00,,,7242825.744967502,,
356,2023-07-11 10:00:00,,,10711133.5079555,,
357,2023-07-11 11:00:00,,,9355362.1121025,,
358,2023-07-11 12:00:00,,,7833822.977508501,,
359,2023-07-11 13:00:00,,,7346204.740131502,,
360,2023-07-11 14:00:00,,,9600122.3927195,,
361,2023-07-11 15:00:00,,,13257658.812868502,,
362,2023-07-12 09:00:00,,,11088442.589465505,,
363,2023-07-12 10:00:00,,,9368742.8422325,,
364,2023-07-12 11:00:00,,,7646581.443804502,,
365,2023-07-12 12:00:00,,,7626597.287740501,,
366,2023-07-12 13:00:00,,,11260961.5023215,,
367,2023-07-12 14:00:00,,,9903572.6146055,,
368,2023-07-12 15:00:00,,,8310033.985635503,,
369,2023-07-13 09:00:00,,,8369247.430965503,,
370,2023-07-13 10:00:00,,,10114137.564834502,,
371,2023-07-13 11:00:00,,,11609485.3650085,,
372,2023-07-13 12:00:00,,,10189357.563660502,,
373,2023-07-13 13:00:00,,,8470557.107527502,,
374,2023-07-13 14:00:00,,,8002501.030948502,,
375,2023-07-13 15:00:00,,,10312626.2162415,,
376,2023-07-14 09:00:00,,,14202502.414324502,,
377,2023-07-14 10:00:00,,,11208264.077463502,,
378,2023-07-14 11:00:00,,,8526731.3209355,,
379,2023-07-14 12:00:00,,,11505514.217150502,,
380,2023-07-14 13:00:00,,,7593731.920361501,,
381,2023-07-14 14:00:00,,,10260033.945811504,,
382,2023-07-14 15:00:00,,,11750971.7185875,,
383,2023-07-17 09:00:00,,,10072929.2403155,,
384,2023-07-17 10:00:00,,,8107005.4865575,,
385,2023-07-17 11:00:00,,,8100452.289463502,,
386,2023-07-17 12:00:00,,,12118121.884322502,,
387,2023-07-17 13:00:00,,,10543620.7685205,,
388,2023-07-17 14:00:00,,,8731068.266339503,,
389,2023-07-17 15:00:00,,,8810956.6079945,,
390,2023-07-18 09:00:00,,,10809490.932423502,,
391,2023-07-18 10:00:00,,,12417213.9476035,,
392,2023-07-18 11:00:00,,,10172644.984475505,,
393,2023-07-18 12:00:00,,,8096696.969242503,,
394,2023-07-18 13:00:00,,,8319367.124465502,,
395,2023-07-18 14:00:00,,,8353875.861099502,,
396,2023-07-18 15:00:00,,,12567712.1776005,,
397,2023-07-19 09:00:00,,,12123339.4690645,,
398,2023-07-19 10:00:00,,,11312679.765263502,,
399,2023-07-19 11:00:00,,,11105695.332016503,,
400,2023-07-19 12:00:00,,,10661986.9046845,,
401,2023-07-19 13:00:00,,,8601000.759149503,,
402,2023-07-19 14:00:00,,,8373703.152084503,,
403,2023-07-19 15:00:00,,,8654030.741813501,,
404,2023-07-20 09:00:00,,,8572770.9139495,,
405,2023-07-20 10:00:00,,,12710991.122340502,,
406,2023-07-20 11:00:00,,,10976646.870981503,,
407,2023-07-20 12:00:00,,,9989930.9292435,,
408,2023-07-20 13:00:00,,,11517552.676967502,,
409,2023-07-20 14:00:00,,,11089447.868546505,,
410,2023-07-20 15:00:00,,,10849466.946179504,,
411,2023-07-21 09:00:00,,,9058606.3812435,,
412,2023-07-21 10:00:00,,,11121761.4302795,,
413,2023-07-21 11:00:00,,,8550359.867317501,,
414,2023-07-21 12:00:00,,,8545230.572302502,,
415,2023-07-21 13:00:00,,,12958980.1964955,,
416,2023-07-21 14:00:00,,,10888923.821397502,,
417,2023-07-21 15:00:00,,,11021628.5356655,,
418,2023-07-24 09:00:00,,,11778040.5960965,,
419,2023-07-24 10:00:00,,,11310275.336049505,,
420,2023-07-24 11:00:00,,,10856754.722426498,,
421,2023-07-24 12:00:00,,,11876293.1090025,,
422,2023-07-24 13:00:00,,,11887442.579058502,,
423,2023-07-24 14:00:00,,,11384159.3310185,,
424,2023-07-24 15:00:00,,,9073534.527916504,,
425,2023-07-25 09:00:00,,,13395463.1303655,,
426,2023-07-25 10:00:00,,,9450434.940655503,,
427,2023-07-25 11:00:00,,,12010451.069560502,,
428,2023-07-25 12:00:00,,,11664656.5680545,,
429,2023-07-25 13:00:00,,,11209881.442627504,,
430,2023-07-25 14:00:00,,,9335139.9223565,,
431,2023-07-25 15:00:00,,,9115636.662487503,,
432,2023-07-26 09:00:00,,,9338300.146610502,,
433,2023-07-26 10:00:00,,,9329836.213393502,,
434,2023-07-26 11:00:00,,,13617657.174259502,,
435,2023-07-26 12:00:00,,,11687785.006824505,,
436,2023-07-26 13:00:00,,,9700762.610511502,,
437,2023-07-26 14:00:00,,,9395203.061618503,,
438,2023-07-26 15:00:00,,,12631404.462277502,,
439,2023-07-27 09:00:00,,,16691640.858007504,,
440,2023-07-27 10:00:00,,,13946984.3730225,,
441,2023-07-27 11:00:00,,,11495776.979506502,,
442,2023-07-27 12:00:00,,,9682599.002505504,,
443,2023-07-27 13:00:00,,,9630887.221405504,,
444,2023-07-27 14:00:00,,,13976918.755606504,,
445,2023-07-27 15:00:00,,,11913708.824095504,,
446,2023-07-28 09:00:00,,,10140064.5844465,,
447,2023-07-28 10:00:00,,,10344547.8449255,,
448,2023-07-28 11:00:00,,,12317371.459173504,,
449,2023-07-28 12:00:00,,,14462712.057147505,,
450,2023-07-28 13:00:00,,,12450424.483390504,,
451,2023-07-28 14:00:00,,,10268168.738068504,,
452,2023-07-28 15:00:00,,,9930892.518719504,,
453,2023-07-31 09:00:00,,,13329241.4136205,,
454,2023-07-31 10:00:00,,,17425723.001899507,,
455,2023-07-31 11:00:00,,,13759822.262113502,,
456,2023-07-31 12:00:00,,,10362916.038121505,,
457,2023-07-31 13:00:00,,,14250755.682385502,,
458,2023-07-31 14:00:00,,,9307439.264158502,,
459,2023-07-31 15:00:00,,,12788543.803641504,,
460,2023-08-01 09:00:00,,,14301415.116307506,,
461,2023-08-01 10:00:00,,,11886988.551406505,,
462,2023-08-01 11:00:00,,,10086951.061594505,,
463,2023-08-01 12:00:00,,,10083938.697202502,,
464,2023-08-01 13:00:00,,,14602145.212838504,,
465,2023-08-01 14:00:00,,,13120022.454935502,,
466,2023-08-01 15:00:00,,,10000042.104403503,,
467,2023-08-02 09:00:00,,,12083696.157516504,,
468,2023-08-02 10:00:00,,,11810118.412428504,,
469,2023-08-02 11:00:00,,,9919510.341121504,,
470,2023-08-02 12:00:00,,,9600388.3074335,,
471,2023-08-02 13:00:00,,,9905844.158031505,,
472,2023-08-02 14:00:00,,,9906287.179765502,,
473,2023-08-02 15:00:00,,,14450607.5102195,,
474,2023-08-03 09:00:00,,,12495516.0158385,,
475,2023-08-03 10:00:00,,,10405235.187924504,,
476,2023-08-03 11:00:00,,,10043243.4818495,,
477,2023-08-03 12:00:00,,,13663447.4038245,,
478,2023-08-03 13:00:00,,,18069213.9560085,,
479,2023-08-03 14:00:00,,,14669010.885361502,,
480,2023-08-03 15:00:00,,,12139500.387983505,,
481,2023-08-04 09:00:00,,,10175218.859433504,,
482,2023-08-04 10:00:00,,,10204127.138354504,,
483,2023-08-04 11:00:00,,,14819090.136804506,,
484,2023-08-04 12:00:00,,,12956647.830457505,,
485,2023-08-04 13:00:00,,,10813321.977117505,,
486,2023-08-04 14:00:00,,,10873887.521317502,,
487,2023-08-04 15:00:00,,,13060489.318174506,,
488,2023-08-07 09:00:00,,,14740877.039969504,,
489,2023-08-07 10:00:00,,,12976906.854120502,,
490,2023-08-07 11:00:00,,,10820110.082931502,,
491,2023-08-07 12:00:00,,,10453371.238964502,,
492,2023-08-07 13:00:00,,,14153622.373217504,,
493,2023-08-07 14:00:00,,,18547688.191668503,,
494,2023-08-07 15:00:00,,,14269933.7549445,,
495,2023-08-08 09:00:00,,,10834592.3418425,,
496,2023-08-08 10:00:00,,,10361455.6559425,,
497,2023-08-08 11:00:00,,,13975677.206788504,,
498,2023-08-08 12:00:00,,,18530945.5624005,,
499,2023-08-08 13:00:00,,,10208665.835304504,,
500,2023-08-08 14:00:00,,,10247524.415301502,,
501,2023-08-08 15:00:00,,,10493176.058527503,,
502,2023-08-09 09:00:00,,,10505763.722184503,,
503,2023-08-09 10:00:00,,,15102389.8034285,,
504,2023-08-09 11:00:00,,,12706924.5687265,,
505,2023-08-09 12:00:00,,,14307365.134263506,,
506,2023-08-09 13:00:00,,,13583962.887829505,,
507,2023-08-09 14:00:00,,,13329556.4428705,,
508,2023-08-09 15:00:00,,,11393892.373936506,,
509,2023-08-10 09:00:00,,,13822916.231879504,,
510,2023-08-10 10:00:00,,,13114439.9159695,,
511,2023-08-10 11:00:00,,,10983391.557119502,,
512,2023-08-10 12:00:00,,,10948716.5638975,,
513,2023-08-10 13:00:00,,,15484614.3839035,,
514,2023-08-10 14:00:00,,,12579548.6944835,,
515,2023-08-10 15:00:00,,,10717271.491169505,,
516,2023-08-11 09:00:00,,,10820802.7177685,,
517,2023-08-11 10:00:00,,,10879054.810629504,,
518,2023-08-11 11:00:00,,,15497731.627272503,,
