,date,a2c,ddpg,ppo,td3,sac
72,2023-05-10 13:00:00,,1017446.0643510002,,,
73,2023-05-10 14:00:00,,1003460.6133510004,,,
74,2023-05-10 15:00:00,,1097361.3303510002,,,
75,2023-05-11 09:00:00,,1089751.338351,,,
76,2023-05-11 10:00:00,,1023145.5863510004,,,
77,2023-05-11 11:00:00,,1136699.102351,,,
78,2023-05-11 12:00:00,,1212325.985351,,,
79,2023-05-11 13:00:00,,1010025.8173510004,,,
80,2023-05-11 14:00:00,,1100148.138351,,,
81,2023-05-11 15:00:00,,935217.2643510002,,,
82,2023-05-12 09:00:00,,1387900.8713510002,,,
83,2023-05-12 10:00:00,,1043825.8603510004,,,
84,2023-05-12 11:00:00,,1089025.3773510002,,,
85,2023-05-12 12:00:00,,1086417.2513510005,,,
86,2023-05-12 13:00:00,,1017841.5733510002,,,
87,2023-05-12 14:00:00,,997794.6983510004,,,
88,2023-05-12 15:00:00,,1114122.159351,,,
89,2023-05-15 09:00:00,,1090715.095351,,,
90,2023-05-15 10:00:00,,1001633.2973510002,,,
91,2023-05-15 11:00:00,,1097109.4733510003,,,
92,2023-05-15 12:00:00,,1049029.917351,,,
93,2023-05-15 13:00:00,,1099015.610351,,,
94,2023-05-15 14:00:00,,1099331.172351,,,
95,2023-05-15 15:00:00,,1024315.9153510004,,,
96,2023-05-16 09:00:00,,1051826.9243510002,,,
97,2023-05-16 10:00:00,,1187965.497351,,,
98,2023-05-16 11:00:00,,1125902.980351,,,
99,2023-05-16 12:00:00,,1101777.7373510003,,,
100,2023-05-16 13:00:00,,1110795.267351,,,
101,2023-05-16 14:00:00,,1120489.997351,,,
102,2023-05-16 15:00:00,,1222803.7293510002,,,
103,2023-05-17 09:00:00,,890606.8103510003,,,
104,2023-05-17 10:00:00,,1110659.821351,,,
105,2023-05-17 11:00:00,,1030538.0243510004,,,
106,2023-05-17 12:00:00,,997336.2033510004,,,
107,2023-05-17 13:00:00,,1127980.145351,,,
108,2023-05-17 14:00:00,,1139405.0463510002,,,
109,2023-05-17 15:00:00,,1115476.3053510005,,,
110,2023-05-18 09:00:00,,1019798.4693510004,,,
111,2023-05-18 10:00:00,,1135628.9823510002,,,
112,2023-05-18 11:00:00,,1124997.332351,,,
113,2023-05-18 12:00:00,,1067950.113351,,,
114,2023-05-18 13:00:00,,1126225.1493510003,,,
115,2023-05-18 14:00:00,,1044427.8753510002,,,
116,2023-05-18 15:00:00,,1056451.953351,,,
117,2023-05-19 09:00:00,,1139555.8173510002,,,
118,2023-05-19 10:00:00,,1124207.937351,,,
119,2023-05-19 11:00:00,,1129088.0793510005,,,
120,2023-05-19 12:00:00,,1143802.1923510002,,,
121,2023-05-19 13:00:00,,1120845.8233510002,,,
122,2023-05-19 14:00:00,,1020500.0903510004,,,
123,2023-05-19 15:00:00,,1124808.5433510002,,,
124,2023-05-22 09:00:00,,1129162.7963510002,,,
125,2023-05-22 10:00:00,,1048979.0133510004,,,
126,2023-05-22 11:00:00,,1129421.2853510005,,,
127,2023-05-22 12:00:00,,1077368.7253510002,,,
128,2023-05-22 13:00:00,,1126681.548351,,,
129,2023-05-22 14:00:00,,1128308.3833510005,,,
130,2023-05-22 15:00:00,,1048488.6313510004,,,
131,2023-05-23 09:00:00,,1152592.9813510005,,,
132,2023-05-23 10:00:00,,1025871.7083510004,,,
133,2023-05-23 11:00:00,,1060285.477351,,,
134,2023-05-23 12:00:00,,958814.9103510004,,,
135,2023-05-23 13:00:00,,1123309.6813510002,,,
136,2023-05-23 14:00:00,,1109200.3833510005,,,
137,2023-05-23 15:00:00,,1015220.0303510004,,,
138,2023-05-24 09:00:00,,1099047.8793510003,,,
139,2023-05-24 10:00:00,,1097981.5293510002,,,
140,2023-05-24 11:00:00,,1027179.3083510004,,,
141,2023-05-24 12:00:00,,1098967.5023510002,,,
142,2023-05-24 13:00:00,,991685.5973510004,,,
143,2023-05-24 14:00:00,,925267.6143510004,,,
144,2023-05-24 15:00:00,,1224862.8053510005,,,
145,2023-05-25 09:00:00,,1117079.855351,,,
146,2023-05-25 10:00:00,,1210884.6473510002,,,
147,2023-05-25 11:00:00,,1110502.1853510002,,,
148,2023-05-25 12:00:00,,1111553.7453510002,,,
149,2023-05-25 13:00:00,,1110965.7353510002,,,
150,2023-05-25 14:00:00,,1169960.4813510005,,,
151,2023-05-25 15:00:00,,1218980.4553510002,,,
152,2023-05-26 09:00:00,,906675.0203510002,,,
153,2023-05-26 10:00:00,,1163037.6853510002,,,
154,2023-05-26 11:00:00,,1058079.244351,,,
155,2023-05-26 12:00:00,,1031383.6553510004,,,
156,2023-05-26 13:00:00,,1126798.082351,,,
157,2023-05-26 14:00:00,,1133640.274351,,,
158,2023-05-26 15:00:00,,1032523.6173510004,,,
159,2023-05-30 09:00:00,,1179810.9403510003,,,
160,2023-05-30 10:00:00,,1137441.8793510003,,,
161,2023-05-30 11:00:00,,1178932.6833510003,,,
162,2023-05-30 12:00:00,,1174240.2733510002,,,
163,2023-05-30 13:00:00,,1061640.1803510005,,,
164,2023-05-30 14:00:00,,1073006.803351,,,
165,2023-05-30 15:00:00,,1070005.6583510002,,,
166,2023-05-31 09:00:00,,1160724.2543510003,,,
167,2023-05-31 10:00:00,,1197868.6233510002,,,
168,2023-05-31 11:00:00,,952946.0393510005,,,
169,2023-05-31 12:00:00,,1054503.2933510002,,,
170,2023-05-31 13:00:00,,1029535.3843510004,,,
171,2023-05-31 14:00:00,,1160474.098351,,,
172,2023-05-31 15:00:00,,1158543.7213510002,,,
173,2023-06-01 09:00:00,,1059647.7283510002,,,
174,2023-06-01 10:00:00,,1078259.064351,,,
175,2023-06-01 11:00:00,,1070171.636351,,,
176,2023-06-01 12:00:00,,1134262.9643510005,,,
177,2023-06-01 13:00:00,,1151973.8773510002,,,
178,2023-06-01 14:00:00,,969500.9293510002,,,
179,2023-06-01 15:00:00,,990555.5833510004,,,
180,2023-06-02 09:00:00,,1081331.4083510002,,,
181,2023-06-02 10:00:00,,1187930.4453510002,,,
182,2023-06-02 11:00:00,,1230460.459351,,,
183,2023-06-02 12:00:00,,966193.0843510004,,,
184,2023-06-02 13:00:00,,1042031.0653510004,,,
185,2023-06-02 14:00:00,,1287258.507351,,,
186,2023-06-02 15:00:00,,1097754.3903510002,,,
187,2023-06-05 09:00:00,,951736.5173510002,,,
188,2023-06-05 10:00:00,,1329943.054351,,,
189,2023-06-05 11:00:00,,1087416.7153510002,,,
190,2023-06-05 12:00:00,,1062370.142351,,,
191,2023-06-05 13:00:00,,1182150.530351,,,
192,2023-06-05 14:00:00,,1180707.281351,,,
193,2023-06-05 15:00:00,,1081747.2373510003,,,
194,2023-06-06 09:00:00,,1177201.4213510002,,,
195,2023-06-06 10:00:00,,1067553.071351,,,
196,2023-06-06 11:00:00,,1026702.7823510004,,,
197,2023-06-06 12:00:00,,1008841.0573510004,,,
198,2023-06-06 13:00:00,,955990.0903510004,,,
199,2023-06-06 14:00:00,,1138508.4723510002,,,
200,2023-06-06 15:00:00,,1118633.4133510003,,,
201,2023-06-07 09:00:00,,981094.5253510004,,,
202,2023-06-07 10:00:00,,1169437.4623510004,,,
203,2023-06-07 11:00:00,,973312.5283510004,,,
204,2023-06-07 12:00:00,,1137377.4553510002,,,
205,2023-06-07 13:00:00,,1178082.6263510005,,,
206,2023-06-07 14:00:00,,1180492.2733510002,,,
207,2023-06-07 15:00:00,,1073190.9243510002,,,
208,2023-06-08 09:00:00,,1110348.0293510002,,,
209,2023-06-08 10:00:00,,1064523.6953510002,,,
210,2023-06-08 11:00:00,,1122330.639351,,,
211,2023-06-08 12:00:00,,985589.8153510004,,,
212,2023-06-08 13:00:00,,1168146.4183510002,,,
213,2023-06-08 14:00:00,,976441.5973510004,,,
214,2023-06-08 15:00:00,,1143842.0523510005,,,
215,2023-06-09 09:00:00,,1191179.6203510002,,,
216,2023-06-09 10:00:00,,1194551.848351,,,
217,2023-06-09 11:00:00,,1093786.014351,,,
218,2023-06-09 12:00:00,,1074119.721351,,,
219,2023-06-09 13:00:00,,1143767.159351,,,
220,2023-06-09 14:00:00,,1175283.034351,,,
221,2023-06-09 15:00:00,,1170807.1803510005,,,
222,2023-06-12 09:00:00,,1211474.206351,,,
223,2023-06-12 10:00:00,,1290440.1873510005,,,
224,2023-06-12 11:00:00,,1149120.3973510002,,,
225,2023-06-12 12:00:00,,1181847.028351,,,
226,2023-06-12 13:00:00,,1181824.341351,,,
227,2023-06-12 14:00:00,,1216005.710351,,,
228,2023-06-12 15:00:00,,1181454.693351,,,
229,2023-06-13 09:00:00,,1095658.2083510002,,,
230,2023-06-13 10:00:00,,1147176.7693510002,,,
231,2023-06-13 11:00:00,,1003312.0593510004,,,
232,2023-06-13 12:00:00,,1198056.3473510002,,,
233,2023-06-13 13:00:00,,1301999.8263510002,,,
234,2023-06-13 14:00:00,,1151112.3053510005,,,
235,2023-06-13 15:00:00,,1192507.9703510003,,,
236,2023-06-14 09:00:00,,1197758.2883510003,,,
237,2023-06-14 10:00:00,,1234415.764351,,,
238,2023-06-14 11:00:00,,1198630.7033510003,,,
239,2023-06-14 12:00:00,,1101721.0243510003,,,
240,2023-06-14 13:00:00,,1216115.689351,,,
241,2023-06-14 14:00:00,,1209395.197351,,,
242,2023-06-14 15:00:00,,1107700.162351,,,
243,2023-06-15 09:00:00,,1228216.6263510005,,,
244,2023-06-15 10:00:00,,1183526.1913510002,,,
245,2023-06-15 11:00:00,,1226111.7763510002,,,
246,2023-06-15 12:00:00,,1228581.9923510002,,,
247,2023-06-15 13:00:00,,1116904.142351,,,
248,2023-06-15 14:00:00,,1228663.829351,,,
249,2023-06-15 15:00:00,,1108735.301351,,,
250,2023-06-16 09:00:00,,1169237.0493510002,,,
251,2023-06-16 10:00:00,,1013311.9333510004,,,
252,2023-06-16 11:00:00,,1208914.4243510002,,,
253,2023-06-16 12:00:00,,1209440.784351,,,
254,2023-06-16 13:00:00,,1114310.1743510002,,,
255,2023-06-16 14:00:00,,1236440.0873510004,,,
256,2023-06-16 15:00:00,,1231954.5923510003,,,
257,2023-06-20 09:00:00,,1118857.473351,,,
258,2023-06-20 10:00:00,,1215220.9623510002,,,
259,2023-06-20 11:00:00,,1101238.1053510003,,,
260,2023-06-20 12:00:00,,985872.4993510004,,,
261,2023-06-20 13:00:00,,1317322.2373510003,,,
262,2023-06-20 14:00:00,,1206799.1783510002,,,
263,2023-06-20 15:00:00,,1309808.325351,,,
264,2023-06-21 09:00:00,,1156099.1953510002,,,
265,2023-06-21 10:00:00,,1184917.328351,,,
266,2023-06-21 11:00:00,,1188550.780351,,,
267,2023-06-21 12:00:00,,1228246.5363510002,,,
268,2023-06-21 13:00:00,,1296425.6603510005,,,
269,2023-06-21 14:00:00,,935640.2943510005,,,
270,2023-06-21 15:00:00,,1216878.466351,,,
271,2023-06-22 09:00:00,,1112127.090351,,,
272,2023-06-22 10:00:00,,1187780.1213510002,,,
273,2023-06-22 11:00:00,,1308377.064351,,,
274,2023-06-22 12:00:00,,1122809.9543510005,,,
275,2023-06-22 13:00:00,,1199780.403351,,,
276,2023-06-22 14:00:00,,1300680.2663510002,,,
277,2023-06-22 15:00:00,,1312124.684351,,,
278,2023-06-23 09:00:00,,1211021.4993510002,,,
279,2023-06-23 10:00:00,,990915.2083510004,,,
280,2023-06-23 11:00:00,,1001808.7053510004,,,
281,2023-06-23 12:00:00,,1130890.040351,,,
282,2023-06-23 13:00:00,,1171256.024351,,,
283,2023-06-23 14:00:00,,1149124.0053510002,,,
284,2023-06-23 15:00:00,,1172792.517351,,,
285,2023-06-26 09:00:00,,1089606.0503510002,,,
286,2023-06-26 10:00:00,,1208320.801351,,,
287,2023-06-26 11:00:00,,1092123.9623510002,,,
288,2023-06-26 12:00:00,,1188909.653351,,,
289,2023-06-26 13:00:00,,1227942.6123510003,,,
290,2023-06-26 14:00:00,,968795.6763510002,,,
291,2023-06-26 15:00:00,,1192313.1313510002,,,
292,2023-06-27 09:00:00,,1126897.9873510003,,,
293,2023-06-27 10:00:00,,1050844.1843510002,,,
294,2023-06-27 11:00:00,,1080881.338351,,,
295,2023-06-27 12:00:00,,1199873.1313510002,,,
296,2023-06-27 13:00:00,,1163159.7833510002,,,
297,2023-06-27 14:00:00,,1205254.372351,,,
298,2023-06-27 15:00:00,,1205360.804351,,,
299,2023-06-28 09:00:00,,1111999.656351,,,
300,2023-06-28 10:00:00,,1129167.736351,,,
301,2023-06-28 11:00:00,,1098010.744351,,,
302,2023-06-28 12:00:00,,1201996.3773510002,,,
303,2023-06-28 13:00:00,,1236229.3053510005,,,
304,2023-06-28 14:00:00,,979078.5603510004,,,
305,2023-06-28 15:00:00,,1060213.0703510002,,,
306,2023-06-29 09:00:00,,1155766.5333510002,,,
307,2023-06-29 10:00:00,,1179347.693351,,,
308,2023-06-29 11:00:00,,1194726.4853510002,,,
309,2023-06-29 12:00:00,,1221388.787351,,,
310,2023-06-29 13:00:00,,1182065.295351,,,
311,2023-06-29 14:00:00,,1092682.5603510002,,,
312,2023-06-29 15:00:00,,1203504.741351,,,
313,2023-06-30 09:00:00,,1218298.5613510003,,,
314,2023-06-30 10:00:00,,1130894.7353510002,,,
315,2023-06-30 11:00:00,,1218758.1443510002,,,
316,2023-06-30 12:00:00,,1102559.334351,,,
317,2023-06-30 13:00:00,,986790.1963510002,,,
318,2023-06-30 14:00:00,,1321307.727351,,,
319,2023-06-30 15:00:00,,1206924.787351,,,
320,2023-07-03 09:00:00,,1328823.253351,,,
321,2023-07-03 10:00:00,,1166273.558351,,,
322,2023-07-03 11:00:00,,1202328.1633510003,,,
323,2023-07-03 12:00:00,,1214098.1943510002,,,
324,2023-07-03 13:00:00,,1237783.561351,,,
325,2023-07-03 14:00:00,,1327573.3033510002,,,
326,2023-07-03 15:00:00,,937702.9543510004,,,
327,2023-07-05 09:00:00,,1226961.240351,,,
328,2023-07-05 10:00:00,,1145402.3323510005,,,
329,2023-07-05 11:00:00,,1116553.0163510002,,,
330,2023-07-05 12:00:00,,1174062.7773510003,,,
331,2023-07-05 13:00:00,,1208629.0503510002,,,
332,2023-07-05 14:00:00,,1114392.3403510002,,,
333,2023-07-05 15:00:00,,1230044.7323510002,,,
334,2023-07-06 09:00:00,,1171191.521351,,,
335,2023-07-06 10:00:00,,1213831.289351,,,
336,2023-07-06 11:00:00,,1209913.7683510005,,,
337,2023-07-06 12:00:00,,1133032.290351,,,
338,2023-07-06 13:00:00,,1144902.142351,,,
339,2023-07-06 14:00:00,,1102079.4793510002,,,
340,2023-07-06 15:00:00,,1215813.057351,,,
341,2023-07-07 09:00:00,,1261615.477351,,,
342,2023-07-07 10:00:00,,985928.1983510004,,,
343,2023-07-07 11:00:00,,1131974.155351,,,
344,2023-07-07 12:00:00,,1107111.314351,,,
345,2023-07-07 13:00:00,,1227329.7193510002,,,
346,2023-07-07 14:00:00,,1226367.193351,,,
347,2023-07-07 15:00:00,,1132078.5693510002,,,
348,2023-07-10 09:00:00,,1143582.888351,,,
349,2023-07-10 10:00:00,,1148830.439351,,,
350,2023-07-10 11:00:00,,1073818.2543510003,,,
351,2023-07-10 12:00:00,,1092705.7833510002,,,
352,2023-07-10 13:00:00,,1213717.949351,,,
353,2023-07-10 14:00:00,,1171057.665351,,,
354,2023-07-10 15:00:00,,1212799.4823510002,,,
355,2023-07-11 09:00:00,,1216742.2853510005,,,
356,2023-07-11 10:00:00,,1129801.5083510005,,,
357,2023-07-11 11:00:00,,1147222.5163510002,,,
358,2023-07-11 12:00:00,,1106394.737351,,,
359,2023-07-11 13:00:00,,1223775.8813510002,,,
360,2023-07-11 14:00:00,,1265592.645351,,,
361,2023-07-11 15:00:00,,988972.1973510004,,,
362,2023-07-12 09:00:00,,1151300.6713510002,,,
363,2023-07-12 10:00:00,,1123322.1343510002,,,
364,2023-07-12 11:00:00,,1248992.601351,,,
365,2023-07-12 12:00:00,,1245459.0723510005,,,
366,2023-07-12 13:00:00,,1150663.4353510002,,,
367,2023-07-12 14:00:00,,1169243.2313510005,,,
368,2023-07-12 15:00:00,,1123211.3993510003,,,
369,2023-07-13 09:00:00,,1214780.4353510002,,,
370,2023-07-13 10:00:00,,1246260.422351,,,
371,2023-07-13 11:00:00,,1036858.3313510002,,,
372,2023-07-13 12:00:00,,1071597.7253510002,,,
373,2023-07-13 13:00:00,,1135829.2383510002,,,
374,2023-07-13 14:00:00,,1266797.2773510003,,,
375,2023-07-13 15:00:00,,1312138.5783510003,,,
376,2023-07-14 09:00:00,,1021355.6053510004,,,
377,2023-07-14 10:00:00,,1122297.9813510005,,,
378,2023-07-14 11:00:00,,1366500.741351,,,
379,2023-07-14 12:00:00,,1185281.162351,,,
380,2023-07-14 13:00:00,,981730.4233510004,,,
381,2023-07-14 14:00:00,,1435719.9143510002,,,
382,2023-07-14 15:00:00,,1167096.3913510002,,,
383,2023-07-17 09:00:00,,1131969.030351,,,
384,2023-07-17 10:00:00,,1258577.868351,,,
385,2023-07-17 11:00:00,,1258237.4893510002,,,
386,2023-07-17 12:00:00,,1168665.493351,,,
387,2023-07-17 13:00:00,,1175820.324351,,,
388,2023-07-17 14:00:00,,1128738.1693510003,,,
389,2023-07-17 15:00:00,,1218978.5093510002,,,
390,2023-07-18 09:00:00,,1253189.2563510002,,,
391,2023-07-18 10:00:00,,1040430.2913510004,,,
392,2023-07-18 11:00:00,,1413282.309351,,,
393,2023-07-18 12:00:00,,1223540.2123510002,,,
394,2023-07-18 13:00:00,,1269440.1033510002,,,
395,2023-07-18 14:00:00,,1272631.2993510002,,,
396,2023-07-18 15:00:00,,1172376.477351,,,
397,2023-07-19 09:00:00,,1145673.5733510002,,,
398,2023-07-19 10:00:00,,1217668.6213510002,,,
399,2023-07-19 11:00:00,,1244814.0623510005,,,
400,2023-07-19 12:00:00,,1146546.297351,,,
401,2023-07-19 13:00:00,,1274014.0413510003,,,
402,2023-07-19 14:00:00,,1228231.486351,,,
403,2023-07-19 15:00:00,,1275768.482351,,,
404,2023-07-20 09:00:00,,1274323.574351,,,
405,2023-07-20 10:00:00,,1161839.9873510003,,,
406,2023-07-20 11:00:00,,1178543.474351,,,
407,2023-07-20 12:00:00,,1226168.044351,,,
408,2023-07-20 13:00:00,,1219733.7043510005,,,
409,2023-07-20 14:00:00,,1219053.829351,,,
410,2023-07-20 15:00:00,,1229147.1613510002,,,
411,2023-07-21 09:00:00,,1272452.9043510002,,,
412,2023-07-21 10:00:00,,1341347.0663510002,,,
413,2023-07-21 11:00:00,,961867.6443510004,,,
414,2023-07-21 12:00:00,,1254912.669351,,,
415,2023-07-21 13:00:00,,1149468.2833510002,,,
416,2023-07-21 14:00:00,,1102013.763351,,,
417,2023-07-21 15:00:00,,1228875.2343510005,,,
418,2023-07-24 09:00:00,,1212030.287351,,,
419,2023-07-24 10:00:00,,1221835.9143510002,,,
420,2023-07-24 11:00:00,,1132057.395351,,,
421,2023-07-24 12:00:00,,1220860.335351,,,
422,2023-07-24 13:00:00,,1262046.3793510003,,,
423,2023-07-24 14:00:00,,1178763.6343510002,,,
424,2023-07-24 15:00:00,,1258497.284351,,,
425,2023-07-25 09:00:00,,1149293.078351,,,
426,2023-07-25 10:00:00,,1128124.832351,,,
427,2023-07-25 11:00:00,,1215964.9853510002,,,
428,2023-07-25 12:00:00,,1222006.7553510002,,,
429,2023-07-25 13:00:00,,1134228.1143510002,,,
430,2023-07-25 14:00:00,,1267730.5073510003,,,
431,2023-07-25 15:00:00,,1223718.4343510002,,,
432,2023-07-26 09:00:00,,1275049.1843510002,,,
433,2023-07-26 10:00:00,,1273299.084351,,,
434,2023-07-26 11:00:00,,1145935.362351,,,
435,2023-07-26 12:00:00,,1184466.3643510002,,,
436,2023-07-26 13:00:00,,1153022.044351,,,
437,2023-07-26 14:00:00,,1276980.014351,,,
438,2023-07-26 15:00:00,,1327260.659351,,,
439,2023-07-27 09:00:00,,1019035.0253510004,,,
440,2023-07-27 10:00:00,,1167531.5863510002,,,
441,2023-07-27 11:00:00,,1168757.436351,,,
442,2023-07-27 12:00:00,,1305627.4343510002,,,
443,2023-07-27 13:00:00,,1298856.044351,,,
444,2023-07-27 14:00:00,,1153630.4343510002,,,
445,2023-07-27 15:00:00,,1189145.8543510002,,,
446,2023-07-28 09:00:00,,1177844.4683510002,,,
447,2023-07-28 10:00:00,,1266258.9693510002,,,
448,2023-07-28 11:00:00,,1289518.4893510002,,,
449,2023-07-28 12:00:00,,1038770.0223510002,,,
450,2023-07-28 13:00:00,,1110458.755351,,,
451,2023-07-28 14:00:00,,1183067.9993510002,,,
452,2023-07-28 15:00:00,,1305539.1043510002,,,
453,2023-07-31 09:00:00,,1361877.664351,,,
454,2023-07-31 10:00:00,,1026121.9313510004,,,
455,2023-07-31 11:00:00,,1122198.085351,,,
456,2023-07-31 12:00:00,,1399566.9243510002,,,
457,2023-07-31 13:00:00,,1208131.710351,,,
458,2023-07-31 14:00:00,,1033756.0793510004,,,
459,2023-07-31 15:00:00,,1437530.3293510005,,,
460,2023-08-01 09:00:00,,1165191.4443510002,,,
461,2023-08-01 10:00:00,,1166580.6143510002,,,
462,2023-08-01 11:00:00,,1307330.9993510004,,,
463,2023-08-01 12:00:00,,1306970.3733510002,,,
464,2023-08-01 13:00:00,,1168182.1493510003,,,
465,2023-08-01 14:00:00,,1109019.889351,,,
466,2023-08-01 15:00:00,,1246056.8193510002,,,
467,2023-08-02 09:00:00,,1135050.4143510002,,,
468,2023-08-02 10:00:00,,1150735.500351,,,
469,2023-08-02 11:00:00,,1277204.263351,,,
470,2023-08-02 12:00:00,,1228368.419351,,,
471,2023-08-02 13:00:00,,1277104.527351,,,
472,2023-08-02 14:00:00,,1278422.9623510002,,,
473,2023-08-02 15:00:00,,1142131.314351,,,
474,2023-08-03 09:00:00,,1187968.2543510003,,,
475,2023-08-03 10:00:00,,1152375.1543510002,,,
476,2023-08-03 11:00:00,,1278860.944351,,,
477,2023-08-03 12:00:00,,1335785.0903510002,,,
478,2023-08-03 13:00:00,,1014997.7143510004,,,
479,2023-08-03 14:00:00,,1146821.3593510005,,,
480,2023-08-03 15:00:00,,1147256.6843510002,,,
481,2023-08-04 09:00:00,,1287579.449351,,,
482,2023-08-04 10:00:00,,1288698.4543510005,,,
483,2023-08-04 11:00:00,,1156814.7403510003,,,
484,2023-08-04 12:00:00,,1208170.074351,,,
485,2023-08-04 13:00:00,,1167188.9443510002,,,
486,2023-08-04 14:00:00,,1237059.2043510005,,,
487,2023-08-04 15:00:00,,1268905.3743510002,,,
488,2023-08-07 09:00:00,,1012218.0543510003,,,
489,2023-08-07 10:00:00,,1096696.747351,,,
490,2023-08-07 11:00:00,,1159680.1643510002,,,
491,2023-08-07 12:00:00,,1295730.2343510005,,,
492,2023-08-07 13:00:00,,1351955.3543510004,,,
493,2023-08-07 14:00:00,,1021460.3843510004,,,
494,2023-08-07 15:00:00,,1111263.108351,,,
495,2023-08-08 09:00:00,,1152716.184351,,,
496,2023-08-08 10:00:00,,1282153.0293510002,,,
497,2023-08-08 11:00:00,,1339004.7793510002,,,
498,2023-08-08 12:00:00,,1012916.7573510004,,,
499,2023-08-08 13:00:00,,1282330.3643510002,,,
500,2023-08-08 14:00:00,,1235046.8543510002,,,
501,2023-08-08 15:00:00,,1285601.1643510002,,,
502,2023-08-09 09:00:00,,1279831.1543510002,,,
503,2023-08-09 10:00:00,,1134607.4793510002,,,
504,2023-08-09 11:00:00,,1130322.4243510002,,,
505,2023-08-09 12:00:00,,1216829.223351,,,
506,2023-08-09 13:00:00,,1243828.459351,,,
507,2023-08-09 14:00:00,,1248717.7343510005,,,
508,2023-08-09 15:00:00,,1294837.6243510002,,,
509,2023-08-10 09:00:00,,1258735.1643510002,,,
510,2023-08-10 10:00:00,,1148954.500351,,,
511,2023-08-10 11:00:00,,1275506.984351,,,
