Time,Open,High,Low,Close,Volume
2023-08-30 15:00:00,148.1700,148.3480,148.0100,148.1650,300686
2023-08-30 14:00:00,147.9200,147.9600,147.6000,147.8000,273971
2023-08-30 13:00:00,148.0800,148.2600,147.9800,148.0500,175201
2023-08-30 12:00:00,147.8700,148.0100,147.7450,147.9700,225755
2023-08-30 11:00:00,147.8500,147.9870,147.6300,147.8950,322667
2023-08-30 10:00:00,149.0200,149.0350,147.3790,147.4650,593468
2023-08-30 09:00:00,148.6200,149.1500,148.4300,149.0300,597938
2023-08-29 15:00:00,148.4400,148.5100,148.1800,148.4700,352675
2023-08-29 14:00:00,148.6700,148.7150,148.3050,148.3700,233377
2023-08-29 13:00:00,148.4300,148.8100,148.4050,148.7600,214971
2023-08-29 12:00:00,148.2600,148.6900,148.2500,148.5600,242572
2023-08-29 11:00:00,147.6000,148.1700,147.4350,148.1450,299064
2023-08-29 10:00:00,147.9300,148.2300,147.5600,147.9200,467895
2023-08-29 09:00:00,147.7100,148.2250,147.1800,147.9300,568798
2023-08-28 15:00:00,147.4400,147.5820,147.2100,147.2600,363434
2023-08-28 14:00:00,147.7100,147.7100,147.5000,147.5800,188534
2023-08-28 13:00:00,148.3030,148.4700,148.1200,148.1600,212233
2023-08-28 12:00:00,147.8200,148.0800,147.6900,147.8300,188167
2023-08-28 11:00:00,147.8900,148.0000,147.6900,147.8200,199781
2023-08-28 10:00:00,148.4600,148.4800,148.0000,148.2800,322305
2023-08-28 09:00:00,147.5700,148.6100,147.1300,148.4400,653362
2023-08-25 15:00:00,147.2400,147.4000,147.0500,147.1980,256127
2023-08-25 14:00:00,146.6600,147.2300,146.6500,147.2300,276854
2023-08-25 13:00:00,147.1500,147.1800,146.6300,146.7900,214800
2023-08-25 12:00:00,146.8000,147.4100,146.7800,147.4100,244422
2023-08-25 11:00:00,146.0500,147.0800,146.0000,147.0680,367356
2023-08-25 10:00:00,147.0900,147.4600,146.0900,146.3000,745096
2023-08-25 09:00:00,147.2800,148.6200,146.7400,147.0300,912534
2023-08-24 15:00:00,147.2600,147.6150,147.2000,147.3800,409083
2023-08-24 14:00:00,147.4100,147.5400,147.2450,147.3100,208413
2023-08-24 13:00:00,147.4600,147.5100,147.0500,147.1500,278636
2023-08-24 12:00:00,147.4000,147.8700,147.3600,147.7300,222846
2023-08-24 11:00:00,148.1200,148.1300,147.6500,147.7600,388418
2023-08-24 10:00:00,149.2600,149.4100,148.4400,148.8600,467462
2023-08-24 09:00:00,147.5000,149.3400,147.3250,149.2700,713115
2023-08-23 15:00:00,147.0900,147.3000,147.0100,147.1490,260900
2023-08-23 14:00:00,147.5200,147.5700,147.1300,147.2300,361495
2023-08-23 13:00:00,146.6910,147.4700,146.6650,147.3700,465502
2023-08-23 12:00:00,146.8500,147.0400,146.7300,146.9400,310932
2023-08-23 11:00:00,146.6200,146.9200,146.4850,146.6800,742011
2023-08-23 10:00:00,146.2600,146.3800,145.9300,146.3100,465977
2023-08-23 09:00:00,146.3500,146.4100,145.4600,146.2600,1156073
2023-08-22 15:00:00,146.4000,146.6700,146.0100,146.0600,606738
2023-08-22 14:00:00,146.6100,146.7100,146.4350,146.4900,383986
2023-08-22 13:00:00,146.6400,146.6420,146.2600,146.5300,363459
2023-08-22 12:00:00,146.8000,147.0800,146.7300,146.9300,344733
2023-08-22 11:00:00,147.1700,147.2100,146.4850,146.8500,819664
2023-08-22 10:00:00,148.9000,149.0100,148.0300,148.0800,669266
2023-08-22 09:00:00,149.2600,149.6390,148.8200,148.8900,850856
2023-08-21 15:00:00,149.4700,150.0000,149.4500,149.8550,430063
2023-08-21 14:00:00,148.9700,149.2000,148.8840,149.0600,324229
2023-08-21 13:00:00,148.4650,148.9150,148.4500,148.9160,334975
2023-08-21 12:00:00,148.3300,148.6800,148.2800,148.6700,340785
