Time,Open,High,Low,Close,Volume
2023-08-30 15:00:00,94.0000,94.0350,93.8700,93.9000,505762
2023-08-30 14:00:00,93.9900,94.0100,93.7350,93.8000,479409
2023-08-30 13:00:00,94.0400,94.0600,93.9500,93.9500,607781
2023-08-30 12:00:00,93.9300,94.0900,93.8100,93.9600,708742
2023-08-30 11:00:00,93.4850,93.5700,93.1700,93.2850,834219
2023-08-30 10:00:00,93.4200,93.4600,92.8700,93.0650,1180087
2023-08-30 09:00:00,92.5500,93.9050,92.4700,93.4200,2497888
2023-08-29 15:00:00,93.7800,94.0800,93.6610,94.0250,1067400
2023-08-29 14:00:00,93.6100,93.8050,93.6000,93.7700,623173
2023-08-29 13:00:00,93.4500,93.5680,93.4000,93.5400,446086
2023-08-29 12:00:00,93.6450,93.7000,93.4500,93.5200,771457
2023-08-29 11:00:00,93.5250,93.7400,93.3700,93.4100,864856
2023-08-29 10:00:00,92.8700,93.8300,92.8700,93.8300,1708322
2023-08-29 09:00:00,93.4500,93.5100,92.3400,92.8700,3101459
2023-08-28 15:00:00,92.0500,92.1100,91.9000,91.9700,504646
2023-08-28 14:00:00,91.9700,92.0900,91.9100,91.9650,382894
2023-08-28 13:00:00,92.3100,92.4740,92.2000,92.2300,480512
2023-08-28 12:00:00,92.0970,92.1580,91.8900,92.0500,590444
2023-08-28 11:00:00,92.4900,92.7700,92.3400,92.3890,980469
2023-08-28 10:00:00,91.9800,92.4510,91.7600,92.4200,1268353
2023-08-28 09:00:00,91.5000,92.6750,91.2900,91.9800,4483246
2023-08-25 15:00:00,89.9400,90.0400,89.8110,89.9800,580051
2023-08-25 14:00:00,89.3900,89.8500,89.3800,89.8400,502248
2023-08-25 13:00:00,89.5750,89.6000,89.2550,89.3100,405890
2023-08-25 12:00:00,89.1300,89.5300,89.1200,89.4800,503941
2023-08-25 11:00:00,88.5900,89.1000,88.5100,89.0800,856397
2023-08-25 10:00:00,89.5200,89.7800,88.6500,88.6800,1547646
2023-08-25 09:00:00,89.2500,89.6300,88.2700,89.5300,2180412
2023-08-24 15:00:00,89.6950,89.7800,89.6250,89.6600,439035
2023-08-24 14:00:00,89.5050,89.8300,89.5000,89.7400,614803
2023-08-24 13:00:00,89.4300,89.5200,89.3400,89.4000,352950
2023-08-24 12:00:00,89.1800,89.6500,89.1800,89.5900,516226
2023-08-24 11:00:00,90.0600,90.0600,89.1350,89.2390,731357
2023-08-24 10:00:00,90.6200,90.7200,89.6500,89.7100,1131254
2023-08-24 09:00:00,90.4900,90.9200,90.0500,90.6200,2080093
2023-08-23 15:00:00,90.0700,90.1800,89.9900,90.0100,395477
2023-08-23 14:00:00,90.2900,90.3600,90.0900,90.1620,328101
2023-08-23 13:00:00,90.1700,90.3100,90.1110,90.2800,318459
2023-08-23 12:00:00,90.2700,90.4200,90.1700,90.2300,474593
2023-08-23 11:00:00,90.1100,90.5000,90.1100,90.4200,769261
2023-08-23 10:00:00,90.2300,90.5900,90.0500,90.0550,2050009
2023-08-23 09:00:00,88.3700,90.2400,88.3100,90.2400,2662352
2023-08-22 15:00:00,88.2850,88.4600,88.2100,88.3550,540395
2023-08-22 14:00:00,88.1300,88.4740,88.0800,88.4500,395401
2023-08-22 13:00:00,87.9600,88.0900,87.9000,88.0600,577717
2023-08-22 12:00:00,88.0600,88.1300,87.8750,88.0400,535464
2023-08-22 11:00:00,88.2800,88.4400,88.0300,88.0500,523298
2023-08-22 10:00:00,88.0600,88.4700,87.9750,88.0050,1252568
2023-08-22 09:00:00,89.2800,89.4900,87.9100,88.0600,2400571
2023-08-21 15:00:00,88.5900,88.8190,88.5850,88.7700,500846
2023-08-21 14:00:00,88.4600,88.5590,88.2000,88.3400,678517
2023-08-21 13:00:00,88.4290,88.5220,88.3100,88.4100,391735
2023-08-21 12:00:00,88.0500,88.3620,88.0500,88.3400,407035
