Time,Open,High,Low,Close,Volume
2023-08-30 15:00:00,60.4050,60.4600,60.3850,60.4580,423886
2023-08-30 14:00:00,60.3400,60.3800,60.2940,60.3050,304778
2023-08-30 13:00:00,60.4400,60.4800,60.3900,60.3920,299489
2023-08-30 12:00:00,60.4250,60.4400,60.3700,60.4000,373310
2023-08-30 11:00:00,60.4330,60.4500,60.3800,60.4450,430853
2023-08-30 10:00:00,60.6200,60.6700,60.5100,60.5150,467105
2023-08-30 09:00:00,60.6400,60.7400,60.5800,60.6300,982410
2023-08-29 15:00:00,60.3350,60.5000,60.3100,60.4750,536583
2023-08-29 14:00:00,60.2850,60.3200,60.2500,60.2750,367609
2023-08-29 13:00:00,60.3700,60.3900,60.3300,60.3410,243747
2023-08-29 12:00:00,60.3250,60.5000,60.3100,60.4800,284808
2023-08-29 11:00:00,60.2050,60.2650,60.1600,60.2150,357820
2023-08-29 10:00:00,60.4600,60.5400,60.4200,60.4500,788069
2023-08-29 09:00:00,60.5600,60.6300,60.4150,60.4600,568852
2023-08-28 15:00:00,60.5400,60.6000,60.5200,60.5400,425902
2023-08-28 14:00:00,60.4100,60.4900,60.4000,60.4850,251714
2023-08-28 13:00:00,60.4450,60.5400,60.4400,60.5050,250493
2023-08-28 12:00:00,60.3960,60.4400,60.3700,60.4200,240807
2023-08-28 11:00:00,60.4400,60.4650,60.3800,60.4400,426513
2023-08-28 10:00:00,60.6750,60.6750,60.5500,60.5550,358919
2023-08-28 09:00:00,60.5500,60.7250,60.5500,60.6790,515888
2023-08-25 15:00:00,60.4900,60.5350,60.4200,60.4400,407272
2023-08-25 14:00:00,60.3700,60.4050,60.3100,60.3800,314329
2023-08-25 13:00:00,60.4400,60.4800,60.3320,60.3500,219944
2023-08-25 12:00:00,60.4400,60.5200,60.4350,60.5050,251891
2023-08-25 11:00:00,60.2100,60.5000,60.1850,60.4900,455211
2023-08-25 10:00:00,60.2700,60.3200,60.0600,60.0700,517525
2023-08-25 09:00:00,60.4100,60.5100,60.1900,60.2600,610031
2023-08-24 15:00:00,60.3050,60.4000,60.2900,60.3600,485491
2023-08-24 14:00:00,60.2300,60.2850,60.2050,60.2250,283948
2023-08-24 13:00:00,60.1850,60.2400,60.1700,60.1850,262252
2023-08-24 12:00:00,60.3200,60.3650,60.1630,60.1750,334967
2023-08-24 11:00:00,60.3700,60.4150,60.3000,60.3750,405943
2023-08-24 10:00:00,60.8300,60.8800,60.5650,60.5650,604781
2023-08-24 09:00:00,60.2700,60.8720,60.2500,60.8250,1002585
2023-08-23 15:00:00,60.2480,60.2800,60.2250,60.2550,385204
2023-08-23 14:00:00,60.2600,60.2900,60.2150,60.2600,266629
2023-08-23 13:00:00,60.3300,60.3600,60.2950,60.3180,301896
2023-08-23 12:00:00,60.2200,60.3000,60.2150,60.2400,268573
2023-08-23 11:00:00,60.2550,60.2900,60.2000,60.2600,411727
2023-08-23 10:00:00,60.2400,60.4000,60.1600,60.2220,609640
2023-08-23 09:00:00,60.2000,60.4350,60.2000,60.2340,681869
2023-08-22 15:00:00,60.1550,60.2300,60.1050,60.1320,706537
2023-08-22 14:00:00,60.1650,60.2100,60.1300,60.1450,390477
2023-08-22 13:00:00,60.2400,60.2450,60.1250,60.2000,267494
2023-08-22 12:00:00,60.1500,60.2000,60.1150,60.1810,331031
2023-08-22 11:00:00,60.3000,60.3250,60.2320,60.2950,333747
2023-08-22 10:00:00,60.3700,60.4500,60.3450,60.3850,446186
2023-08-22 09:00:00,60.3400,60.5750,60.2550,60.3700,927504
2023-08-21 15:00:00,60.5700,60.5900,60.5200,60.5400,401065
2023-08-21 14:00:00,60.4600,60.5000,60.4150,60.4390,348186
2023-08-21 13:00:00,60.4750,60.5000,60.4100,60.4900,238522
2023-08-21 12:00:00,60.3300,60.4900,60.3210,60.4400,343743
