Time,Open,High,Low,Close,Volume
2023-08-30 15:00:00,111.0000,111.1300,110.9600,111.0250,572492
2023-08-30 14:00:00,110.9000,111.0300,110.8100,110.9100,545128
2023-08-30 13:00:00,110.9850,110.9850,110.8200,110.8800,443738
2023-08-30 12:00:00,110.8600,110.8800,110.6400,110.8500,497172
2023-08-30 11:00:00,110.6600,110.7300,110.5300,110.7000,755500
2023-08-30 10:00:00,110.6100,110.7800,110.2550,110.3000,751383
2023-08-30 09:00:00,110.4400,110.7500,109.9800,110.6100,1156651
2023-08-29 15:00:00,109.7800,110.0200,109.7100,109.9800,556699
2023-08-29 14:00:00,109.7150,109.8450,109.6000,109.7750,464705
2023-08-29 13:00:00,109.3860,109.7600,109.3400,109.6400,502363
2023-08-29 12:00:00,109.1400,109.4600,109.1130,109.3700,332730
2023-08-29 11:00:00,109.0600,109.3200,109.0100,109.2750,391600
2023-08-29 10:00:00,109.0600,109.2900,108.7500,108.9100,774349
2023-08-29 09:00:00,109.6600,109.7500,108.4200,109.0500,981002
2023-08-28 15:00:00,109.2200,109.3500,108.9400,109.1500,435519
2023-08-28 14:00:00,108.8900,109.1400,108.6700,109.0750,425671
2023-08-28 13:00:00,109.3900,109.4350,109.2300,109.3200,389430
2023-08-28 12:00:00,109.0600,109.1360,108.8700,109.0800,321423
2023-08-28 11:00:00,109.3950,109.4200,109.1100,109.1900,365234
2023-08-28 10:00:00,109.7400,109.7700,109.3400,109.6800,672993
2023-08-28 09:00:00,108.4500,110.0400,108.4400,109.7400,1431911
2023-08-25 15:00:00,108.6600,108.7200,108.4300,108.5440,797724
2023-08-25 14:00:00,108.2450,108.7100,108.2000,108.6900,518588
2023-08-25 13:00:00,108.7650,108.8450,107.8400,108.0050,848909
2023-08-25 12:00:00,107.8700,108.5300,107.8500,108.5050,955845
2023-08-25 11:00:00,106.7900,107.7550,106.7900,107.7450,591929
2023-08-25 10:00:00,107.2700,107.7100,106.8300,106.9800,928451
2023-08-25 09:00:00,107.4300,107.6600,107.0820,107.2700,1079230
2023-08-24 15:00:00,107.0500,107.1500,106.9150,106.9500,453037
2023-08-24 14:00:00,106.9000,107.1000,106.8900,107.0950,345073
2023-08-24 13:00:00,107.3500,107.3800,106.8200,106.8500,301691
2023-08-24 12:00:00,107.0700,107.7300,107.0600,107.7200,604892
2023-08-24 11:00:00,106.9300,107.1850,106.7900,107.1800,501666
2023-08-24 10:00:00,107.3700,107.5900,107.0840,107.3800,723604
2023-08-24 09:00:00,106.4200,107.4000,106.0700,107.3600,1160251
2023-08-23 15:00:00,106.8600,107.0280,106.8000,107.0220,485179
2023-08-23 14:00:00,107.0600,107.2050,106.9400,107.0100,442568
2023-08-23 13:00:00,106.9630,107.2500,106.9600,107.1900,430269
2023-08-23 12:00:00,106.7200,107.0800,106.7000,107.0300,407594
2023-08-23 11:00:00,106.8700,106.9600,106.7150,106.8150,635359
2023-08-23 10:00:00,105.9600,106.8100,105.9100,106.4000,894970
2023-08-23 09:00:00,107.0400,107.2200,105.7200,105.9500,2021676
2023-08-22 15:00:00,108.0900,108.3600,108.0850,108.1550,825965
2023-08-22 14:00:00,108.4900,108.5400,108.3100,108.4500,469311
2023-08-22 13:00:00,108.9870,108.9880,108.5300,108.6300,410167
2023-08-22 12:00:00,108.8800,109.2600,108.8400,109.2050,468339
2023-08-22 11:00:00,108.9500,109.0600,108.6800,108.9850,527827
2023-08-22 10:00:00,109.6700,109.7200,109.1300,109.2300,710076
2023-08-22 09:00:00,109.1700,109.6950,108.9400,109.6750,1082278
2023-08-21 15:00:00,108.7750,108.9500,108.6800,108.7400,592445
2023-08-21 14:00:00,108.3700,108.5800,108.3200,108.5100,438487
2023-08-21 13:00:00,108.3880,108.4400,108.1420,108.4100,464811
2023-08-21 12:00:00,108.6800,108.7890,108.5800,108.6600,433133
