Time,Open,High,Low,Close,Volume
2023-08-30 15:00:00,331.3300,331.6200,331.1000,331.2300,154858
2023-08-30 14:00:00,330.6550,330.8600,330.3200,330.5400,106106
2023-08-30 13:00:00,331.1500,331.3300,330.8000,330.8000,55268
2023-08-30 12:00:00,330.3990,330.9500,330.1950,330.5200,74385
2023-08-30 11:00:00,329.6500,330.0000,329.2300,329.8150,75618
2023-08-30 10:00:00,329.6400,330.2000,328.8200,328.9200,175279
2023-08-30 09:00:00,328.0000,329.7500,327.8700,329.5600,228126
2023-08-29 15:00:00,326.5570,326.9540,326.3380,326.7750,110951
2023-08-29 14:00:00,326.4270,327.0440,326.3580,326.7350,84460
2023-08-29 13:00:00,326.9340,326.9840,326.6260,326.6360,70141
2023-08-29 12:00:00,326.6410,327.3520,326.5070,327.2120,81248
2023-08-29 11:00:00,325.9310,326.6060,325.5830,326.5660,115000
2023-08-29 10:00:00,325.8910,326.5470,325.1900,325.9310,182394
2023-08-29 09:00:00,324.7280,326.1560,324.6960,325.8110,258125
2023-08-28 15:00:00,322.9790,323.5060,322.8900,323.4070,85859
2023-08-28 14:00:00,323.1580,323.2480,322.2140,322.5120,79959
2023-08-28 13:00:00,324.2410,325.0660,324.2310,324.9370,57449
2023-08-28 12:00:00,324.6840,324.7480,323.9030,323.9430,71326
2023-08-28 11:00:00,325.0460,325.1260,323.8440,324.3410,177224
2023-08-28 10:00:00,322.9500,324.0720,322.9400,323.6520,96668
2023-08-28 09:00:00,321.1610,324.5000,320.8230,322.9690,200527
2023-08-25 15:00:00,320.7780,321.2210,319.9290,320.3960,173608
2023-08-25 14:00:00,320.0980,321.1210,319.8790,321.0020,94344
2023-08-25 13:00:00,320.2280,320.5150,319.5210,319.8690,82857
2023-08-25 12:00:00,320.0180,320.9820,319.9640,320.9060,80245
2023-08-25 11:00:00,319.8790,321.1610,319.3130,320.9030,125611
2023-08-25 10:00:00,323.2280,323.5460,320.8330,321.0620,136681
2023-08-25 09:00:00,321.3890,324.2810,320.7340,323.0140,197473
2023-08-24 15:00:00,322.3040,322.6220,321.9060,321.9610,160101
2023-08-24 14:00:00,323.2580,323.3820,322.6810,322.7610,74942
2023-08-24 13:00:00,323.7940,323.9130,322.8700,323.1480,90466
2023-08-24 12:00:00,323.3870,324.0230,323.1880,323.2380,81452
2023-08-24 11:00:00,324.7980,324.8480,323.6950,324.3110,125343
2023-08-24 10:00:00,326.5070,326.9240,325.1260,326.1740,185382
2023-08-24 09:00:00,323.0690,326.5270,322.9400,326.4970,242315
2023-08-23 15:00:00,324.3110,324.5990,323.9330,324.5890,103121
2023-08-23 14:00:00,324.4300,324.7680,324.1320,324.4310,83770
2023-08-23 13:00:00,324.5990,324.8380,324.2760,324.4700,77702
2023-08-23 12:00:00,323.8340,324.0720,323.4660,323.6800,79696
2023-08-23 11:00:00,324.1220,324.4300,323.4880,323.8740,106179
2023-08-23 10:00:00,323.1180,323.8040,322.5820,323.1880,154074
2023-08-23 09:00:00,322.4730,323.7450,322.0250,323.0390,200155
2023-08-22 15:00:00,322.6420,323.4960,322.4430,322.6410,143790
2023-08-22 14:00:00,322.2040,322.8500,322.0950,322.6840,108314
2023-08-22 13:00:00,322.5420,322.5920,321.7520,322.1740,88003
2023-08-22 12:00:00,322.1550,322.5420,321.7470,322.1940,86386
2023-08-22 11:00:00,323.1380,323.6450,322.0950,323.4340,146295
2023-08-22 10:00:00,321.6830,321.8960,319.9880,320.8030,208682
2023-08-22 09:00:00,323.2180,324.2510,320.6540,321.7770,377044
2023-08-21 15:00:00,322.7910,323.3020,322.4830,322.5470,152219
2023-08-21 14:00:00,321.9860,322.3630,321.6390,321.9710,107261
2023-08-21 13:00:00,322.6480,322.6910,322.0550,322.5570,65731
2023-08-21 12:00:00,321.6680,322.1650,321.5480,322.0110,115141
