Time,Open,High,Low,Close,Volume
2023-08-30 15:00:00,153.9500,154.2300,153.9300,154.1700,179827
2023-08-30 14:00:00,153.9500,153.9700,153.7500,153.7600,143164
2023-08-30 13:00:00,154.1000,154.1800,153.8600,153.8600,107849
2023-08-30 12:00:00,154.1900,154.2100,153.9850,154.0200,133368
2023-08-30 11:00:00,153.8600,154.0500,153.7100,154.0500,185988
2023-08-30 10:00:00,154.5300,154.6000,154.0700,154.0800,226014
2023-08-30 09:00:00,154.1000,154.8650,154.0650,154.5500,373593
2023-08-29 15:00:00,153.3400,153.6800,153.2400,153.6500,193910
2023-08-29 14:00:00,153.1610,153.3000,153.0150,153.2400,156834
2023-08-29 13:00:00,153.3300,153.4600,153.2600,153.2830,124230
2023-08-29 12:00:00,153.2700,153.8700,153.2500,153.7540,163972
2023-08-29 11:00:00,152.5400,152.6950,152.2700,152.6650,278827
2023-08-29 10:00:00,153.3500,153.7200,153.3400,153.3700,300837
2023-08-29 09:00:00,153.9500,154.0400,153.3000,153.3700,321286
2023-08-28 15:00:00,153.6500,153.8800,153.6100,153.7900,145674
2023-08-28 14:00:00,153.5100,153.5600,153.4200,153.5000,84968
2023-08-28 13:00:00,153.7300,153.9500,153.7300,153.7800,122615
2023-08-28 12:00:00,153.2800,153.5350,153.1800,153.5300,103367
2023-08-28 11:00:00,153.2890,153.3100,153.0500,153.1300,154747
2023-08-28 10:00:00,153.9300,153.9500,153.6600,153.7800,224763
2023-08-28 09:00:00,153.7100,154.3700,153.7100,153.9500,319851
2023-08-25 15:00:00,153.8000,153.9500,153.7500,153.8650,189255
2023-08-25 14:00:00,153.5800,153.7800,153.5100,153.7200,135354
2023-08-25 13:00:00,153.6800,153.7900,153.4600,153.5500,135669
2023-08-25 12:00:00,153.6900,154.0200,153.6800,154.0200,117494
2023-08-25 11:00:00,152.9100,153.7300,152.7500,153.7100,218484
2023-08-25 10:00:00,153.0700,153.2900,152.5550,152.6400,258503
2023-08-25 09:00:00,153.4000,153.7400,152.8450,153.0600,324271
2023-08-24 15:00:00,152.9600,153.2200,152.8600,153.0710,190656
2023-08-24 14:00:00,152.9800,153.1100,152.7700,152.7750,151795
2023-08-24 13:00:00,152.9900,153.1200,152.8900,152.9500,138272
2023-08-24 12:00:00,153.3100,153.5500,153.0550,153.0900,157736
2023-08-24 11:00:00,153.3800,153.6500,153.2200,153.6500,158471
2023-08-24 10:00:00,154.5550,154.6800,154.0900,154.1600,213939
2023-08-24 09:00:00,152.5500,154.5900,152.4900,154.5500,416465
2023-08-23 15:00:00,152.9200,153.0200,152.8000,152.9500,185758
2023-08-23 14:00:00,152.9400,153.1700,152.8600,153.1300,128100
2023-08-23 13:00:00,152.8000,152.9700,152.7400,152.8900,126131
2023-08-23 12:00:00,152.9900,153.0200,152.8100,152.8100,154075
2023-08-23 11:00:00,153.4050,153.4100,152.7900,152.9100,198507
2023-08-23 10:00:00,152.8900,153.3800,152.8800,153.1750,283565
2023-08-23 09:00:00,152.4700,153.4800,152.4700,152.8800,529306
2023-08-22 15:00:00,151.9400,152.1300,151.8500,151.9270,162829
2023-08-22 14:00:00,151.9600,152.0200,151.7120,151.9300,215633
2023-08-22 13:00:00,151.8300,151.8300,151.5650,151.7400,184108
2023-08-22 12:00:00,151.7800,151.8700,151.6300,151.8400,184813
2023-08-22 11:00:00,151.6250,151.8700,151.5020,151.7900,191584
2023-08-22 10:00:00,151.3300,151.5100,151.0700,151.1600,191830
2023-08-22 09:00:00,151.4200,151.7200,150.9300,151.3600,342521
2023-08-21 15:00:00,151.9800,152.0900,151.7700,151.9000,219415
2023-08-21 14:00:00,151.8300,151.9760,151.7000,151.8200,133170
2023-08-21 13:00:00,151.7700,151.8230,151.6500,151.7900,163968
2023-08-21 12:00:00,151.2600,151.7000,151.2600,151.7000,125073
