Time,Open,High,Low,Close,Volume
2023-08-30 15:00:00,187.5600,187.6800,187.3100,187.3850,2344869
2023-08-30 14:00:00,187.1100,187.2800,186.6500,186.8500,3227873
2023-08-30 13:00:00,187.4350,187.5500,187.2000,187.2900,1534451
2023-08-30 12:00:00,187.1500,187.4900,187.0100,187.4300,2503799
2023-08-30 11:00:00,186.6890,186.7900,186.1800,186.6300,2531662
2023-08-30 10:00:00,186.3700,187.6700,185.8500,186.1850,9830593
2023-08-30 09:00:00,184.9400,186.4300,184.7400,186.3700,8590948
2023-08-29 15:00:00,184.5090,184.8480,184.2800,184.8150,3159970
2023-08-29 14:00:00,183.7000,184.3700,183.6610,184.3300,2646455
2023-08-29 13:00:00,183.6000,183.8100,183.4560,183.7400,1929806
2023-08-29 12:00:00,183.1850,183.5900,183.1250,183.5850,2765282
2023-08-29 11:00:00,182.3000,183.1200,182.2800,183.0300,2810196
2023-08-29 10:00:00,180.9100,182.5700,180.8600,182.4000,5420906
2023-08-29 09:00:00,179.6950,181.1500,179.5000,180.9100,4659311
2023-08-28 15:00:00,179.8200,180.0100,179.7300,179.9050,1995067
2023-08-28 14:00:00,179.3400,179.5900,179.2400,179.5390,1760445
2023-08-28 13:00:00,179.6100,180.1400,179.5900,179.9550,2273352
2023-08-28 12:00:00,178.9000,179.1150,178.7200,178.8100,1358712
2023-08-28 11:00:00,179.0100,179.1300,178.6800,178.7780,1823802
2023-08-28 10:00:00,179.2900,180.0200,178.7900,179.7900,3541252
2023-08-28 09:00:00,180.0900,180.2000,178.9200,179.2900,4997110
2023-08-25 15:00:00,178.6100,179.1400,177.2160,179.1250,2937344
2023-08-25 14:00:00,177.4150,178.4900,177.3400,178.4500,2305496
2023-08-25 13:00:00,177.4900,177.6500,177.0900,177.4000,1367611
2023-08-25 12:00:00,176.6600,177.7500,176.6400,177.7500,1788140
2023-08-25 11:00:00,175.9000,177.4100,175.8700,177.3600,3326261
2023-08-25 10:00:00,177.6200,178.6300,176.8200,177.0150,4725019
2023-08-25 09:00:00,177.3800,178.1400,177.2300,177.6340,4473668
2023-08-24 15:00:00,177.3600,177.4700,176.8000,176.8200,2656110
2023-08-24 14:00:00,177.5600,177.8800,177.4650,177.5240,1842601
2023-08-24 13:00:00,177.9600,178.1400,177.6810,177.7400,1279324
2023-08-24 12:00:00,177.6100,178.3000,177.5000,178.0600,1820050
2023-08-24 11:00:00,177.9100,178.4100,177.6500,178.1250,2842687
2023-08-24 10:00:00,180.0200,180.1300,178.3900,178.4020,4242135
2023-08-24 09:00:00,180.6740,181.1040,179.6100,180.0200,5882027
2023-08-23 15:00:00,180.9500,181.5400,180.8100,181.5350,2353963
2023-08-23 14:00:00,181.3990,181.4000,180.8910,181.0600,2028690
2023-08-23 13:00:00,180.6800,181.2900,180.6300,181.2400,2089204
2023-08-23 12:00:00,181.1300,181.1800,180.6300,180.7300,2022273
2023-08-23 11:00:00,181.2120,181.3310,180.8700,181.1500,3156912
2023-08-23 10:00:00,179.8400,180.3900,179.4650,180.1050,4394347
2023-08-23 09:00:00,178.5200,180.1700,178.3250,179.8200,8276603
2023-08-22 15:00:00,177.3600,177.6800,177.2200,177.3100,2553779
2023-08-22 14:00:00,177.0600,177.2500,176.8400,177.2150,1525876
2023-08-22 13:00:00,177.0200,177.2450,176.7700,177.1300,2052860
2023-08-22 12:00:00,176.7200,176.8500,176.2700,176.8140,2015852
2023-08-22 11:00:00,177.2100,177.4300,176.7600,177.2150,2934276
2023-08-22 10:00:00,176.5950,177.0900,176.3300,176.9300,2860985
2023-08-22 09:00:00,177.0600,177.0850,176.2500,176.6000,5254128
2023-08-21 15:00:00,175.6600,175.9780,175.6500,175.7400,2187764
2023-08-21 14:00:00,175.2500,175.7500,175.1200,175.5400,1571303
2023-08-21 13:00:00,175.0800,175.5250,174.8600,175.3600,2356296
2023-08-21 12:00:00,174.1400,174.8200,174.0500,174.7750,1915525
