Time,Open,High,Low,Close,Volume
2023-08-30 15:00:00,414.9950,415.3200,414.5300,414.6300,151144
2023-08-30 14:00:00,414.9300,415.1700,414.5000,414.7000,71013
2023-08-30 13:00:00,415.7900,415.9300,415.1400,415.1400,80043
2023-08-30 12:00:00,416.6200,416.6200,415.3400,415.7400,82307
2023-08-30 11:00:00,416.7100,417.3400,416.0100,416.5400,116390
2023-08-30 10:00:00,417.3950,417.6500,414.8750,415.1250,191352
2023-08-30 09:00:00,414.7800,417.7770,413.6300,417.4500,407919
2023-08-29 15:00:00,410.7600,411.5800,410.3900,411.4800,148205
2023-08-29 14:00:00,409.9500,410.7800,409.8110,410.4200,82248
2023-08-29 13:00:00,409.8400,410.3300,409.7400,410.1100,71851
2023-08-29 12:00:00,410.1400,410.1700,409.5550,409.8100,93908
2023-08-29 11:00:00,407.7700,408.9300,407.5600,408.9300,110073
2023-08-29 10:00:00,408.3900,409.3950,408.0500,408.6400,175226
2023-08-29 09:00:00,407.4200,408.6200,406.5900,408.2220,204812
2023-08-28 15:00:00,406.4000,407.0200,406.1900,406.5100,110578
2023-08-28 14:00:00,406.0900,406.3000,405.7200,405.7900,65054
2023-08-28 13:00:00,406.9300,407.5800,406.9200,407.2200,77536
2023-08-28 12:00:00,406.4450,406.5600,405.8500,406.1350,94761
2023-08-28 11:00:00,406.4600,406.5100,405.2200,405.5950,95498
2023-08-28 10:00:00,405.3800,406.9700,404.9000,406.8300,120414
2023-08-28 09:00:00,404.0000,406.3100,403.1500,405.3700,216093
2023-08-25 15:00:00,404.2250,404.6200,403.8100,404.2300,88909
2023-08-25 14:00:00,402.5150,404.0000,402.2600,403.9500,138945
2023-08-25 13:00:00,402.8300,403.2000,402.0550,402.4700,103227
2023-08-25 12:00:00,401.4000,402.6200,400.9800,402.5300,92097
2023-08-25 11:00:00,399.0600,401.7350,399.0000,401.7350,144676
2023-08-25 10:00:00,401.2900,402.9900,399.6800,400.6900,182527
2023-08-25 09:00:00,400.6500,401.6900,400.0850,401.2750,158655
2023-08-24 15:00:00,398.5900,399.4300,398.4150,399.2220,121309
2023-08-24 14:00:00,399.4600,399.8000,399.0300,399.0610,59653
2023-08-24 13:00:00,400.1200,400.5800,399.6300,399.9000,55142
2023-08-24 12:00:00,399.5200,400.7500,399.5200,400.3300,62856
2023-08-24 11:00:00,401.5800,401.6450,400.4600,400.9300,131203
2023-08-24 10:00:00,403.7100,404.0000,401.3400,401.8200,168600
2023-08-24 09:00:00,401.5900,403.7000,401.5800,403.7000,137984
2023-08-23 15:00:00,400.7930,401.9200,400.5400,401.8100,109476
2023-08-23 14:00:00,401.1900,401.3510,400.5700,401.0200,74295
2023-08-23 13:00:00,400.5900,401.8000,400.4200,401.7000,78758
2023-08-23 12:00:00,399.7000,400.1300,399.6900,399.7800,64953
2023-08-23 11:00:00,400.4850,400.5000,398.8700,399.1100,162613
2023-08-23 10:00:00,399.4400,400.2500,399.2300,399.6100,112539
2023-08-23 09:00:00,399.2700,400.2200,398.3600,399.2000,220085
2023-08-22 15:00:00,397.6200,398.7700,397.5600,398.1400,143815
2023-08-22 14:00:00,397.4900,398.2500,397.2500,398.2450,109060
2023-08-22 13:00:00,397.8900,398.0550,396.6900,397.7650,138790
2023-08-22 12:00:00,397.3500,397.5850,396.7400,397.5750,76620
2023-08-22 11:00:00,395.9100,397.6100,395.4400,397.6100,120721
2023-08-22 10:00:00,395.5950,397.0000,395.3900,395.8700,104201
2023-08-22 09:00:00,395.0000,396.4400,393.6800,395.5970,214084
2023-08-21 15:00:00,393.2200,393.8700,393.0800,393.6100,75994
2023-08-21 14:00:00,392.6200,393.0700,392.2510,392.2900,60903
2023-08-21 13:00:00,392.3200,392.4700,391.9300,392.2800,56598
2023-08-21 12:00:00,391.6100,391.9400,391.0200,391.9400,49574
