date,a2c,ddpg,ppo,td3,sac
2023-04-26 11:00:00,,,,,1000000.0
2023-04-26 12:00:00,,,,,1003757.3745000002
2023-04-26 13:00:00,,,,,957285.9974000006
2023-04-26 14:00:00,,,,,903521.1751000006
2023-04-26 15:00:00,,,,,1040973.5681000005
2023-04-27 09:00:00,,,,,982144.2532000006
2023-04-27 10:00:00,,,,,952968.0682420005
2023-04-27 11:00:00,,,,,954919.3572420005
2023-04-27 12:00:00,,,,,877464.2812420006
2023-04-27 13:00:00,,,,,946755.0792420006
2023-04-27 14:00:00,,,,,994486.1362420006
2023-04-27 15:00:00,,,,,962120.9232420006
2023-04-28 09:00:00,,,,,881868.1172420006
2023-04-28 10:00:00,,,,,783534.7392420006
2023-04-28 11:00:00,,,,,898154.1302420006
2023-04-28 12:00:00,,,,,904474.3512420006
2023-04-28 13:00:00,,,,,1036264.6812420007
2023-04-28 14:00:00,,,,,1026182.4662420007
2023-04-28 15:00:00,,,,,1002553.8692420005
2023-05-01 09:00:00,,,,,921007.6492420007
2023-05-01 10:00:00,,,,,915611.3032420006
2023-05-01 11:00:00,,,,,921831.1132420006
2023-05-01 12:00:00,,,,,919444.0992420006
2023-05-01 13:00:00,,,,,970130.6132420007
2023-05-01 14:00:00,,,,,1002028.6472420006
2023-05-01 15:00:00,,,,,968479.3812420006
2023-05-02 09:00:00,,,,,963320.6832420005
2023-05-02 10:00:00,,,,,891191.2672420007
2023-05-02 11:00:00,,,,,964620.4422420006
2023-05-02 12:00:00,,,,,996567.3872420007
2023-05-02 13:00:00,,,,,956855.3752420006
2023-05-02 14:00:00,,,,,881492.3002420006
2023-05-02 15:00:00,,,,,977890.5172420007
2023-05-03 09:00:00,,,,,884606.7722420007
2023-05-03 10:00:00,,,,,908027.5512420007
2023-05-03 11:00:00,,,,,952990.8592420007
2023-05-03 12:00:00,,,,,955532.1632420006
2023-05-03 13:00:00,,,,,888456.0242420007
2023-05-03 14:00:00,,,,,1059300.5672420005
2023-05-03 15:00:00,,,,,991300.1592420005
2023-05-04 09:00:00,,,,,907712.4692420006
2023-05-04 10:00:00,,,,,893839.5342420005
2023-05-04 11:00:00,,,,,939849.2592420006
2023-05-04 12:00:00,,,,,971279.5572420006
2023-05-04 13:00:00,,,,,946312.4592420006
2023-05-04 14:00:00,,,,,943019.1787780004
2023-05-04 15:00:00,,,,,870303.0892680006
2023-05-05 09:00:00,,,,,961399.9701680006
2023-05-05 10:00:00,,,,,983932.5511680006
2023-05-05 11:00:00,,,,,939183.4228250006
2023-05-05 12:00:00,,,,,866152.6418250005
2023-05-05 13:00:00,,,,,998851.5288250007
2023-05-05 14:00:00,,,,,891911.0783690006
2023-05-05 15:00:00,,,,,919036.0073690006
2023-05-08 09:00:00,,,,,945750.3763690006
2023-05-08 10:00:00,,,,,947063.5843690006
2023-05-08 11:00:00,,,,,897826.9183690007
2023-05-08 12:00:00,,,,,974987.6273690005
2023-05-08 13:00:00,,,,,994971.0543690006
2023-05-08 14:00:00,,,,,1123140.9893690008
2023-05-08 15:00:00,,,,,1070517.8193690006
2023-05-09 09:00:00,,,,,974481.1173690007
2023-05-09 10:00:00,,,,,1071576.5053690008
2023-05-09 11:00:00,,,,,988559.2323690006
2023-05-09 12:00:00,,,,,949191.5463690006
2023-05-09 13:00:00,,,,,875262.1303690005
2023-05-09 14:00:00,,,,,1003781.2253690006
2023-05-09 15:00:00,,,,,911029.1693690006
