,date,account value,agent
519,2023-08-11 12:00:00,13867910.222314509,ppo
520,2023-08-11 13:00:00,13218254.654185498,ppo
521,2023-08-11 14:00:00,11934128.380736502,ppo
522,2023-08-11 15:00:00,11940999.499807503,ppo
523,2023-08-14 09:00:00,15955054.3999845,ppo
524,2023-08-14 10:00:00,14075021.0920395,ppo
525,2023-08-14 11:00:00,13268078.163395502,ppo
526,2023-08-14 12:00:00,11124305.545567509,ppo
527,2023-08-14 13:00:00,11148921.105130505,ppo
528,2023-08-14 14:00:00,15891473.136565505,ppo
529,2023-08-14 15:00:00,12797529.469758503,ppo
530,2023-08-15 09:00:00,14823910.347942498,ppo
531,2023-08-15 10:00:00,14099411.857302502,ppo
532,2023-08-15 11:00:00,18603640.6056225,ppo
533,2023-08-15 12:00:00,16166482.383077502,ppo
534,2023-08-15 13:00:00,14228749.539537502,ppo
535,2023-08-15 14:00:00,15240406.655489502,ppo
536,2023-08-15 15:00:00,14186307.356884502,ppo
537,2023-08-16 09:00:00,13732278.093953503,ppo
538,2023-08-16 10:00:00,11785228.169767505,ppo
539,2023-08-16 11:00:00,14156255.055316504,ppo
540,2023-08-16 12:00:00,10941441.134181503,ppo
541,2023-08-16 13:00:00,10894042.9277915,ppo
542,2023-08-16 14:00:00,15883586.324085504,ppo
543,2023-08-16 15:00:00,10516523.623564502,ppo
544,2023-08-17 09:00:00,15369029.396903504,ppo
545,2023-08-17 10:00:00,14194268.964436498,ppo
546,2023-08-17 11:00:00,13662878.8886015,ppo
547,2023-08-17 12:00:00,11987078.159657504,ppo
548,2023-08-17 13:00:00,14103043.9734875,ppo
549,2023-08-17 14:00:00,13251145.171243502,ppo
550,2023-08-17 15:00:00,11190669.758378502,ppo
551,2023-08-18 09:00:00,11032786.580158504,ppo
552,2023-08-18 10:00:00,15607319.439592505,ppo
553,2023-08-18 11:00:00,12926847.844940504,ppo
554,2023-08-18 12:00:00,11164512.025719505,ppo
555,2023-08-18 13:00:00,11134506.286329502,ppo
556,2023-08-18 14:00:00,11152448.019009506,ppo
557,2023-08-18 15:00:00,15905720.3857695,ppo
558,2023-08-21 09:00:00,14339696.9656045,ppo
559,2023-08-21 10:00:00,13731178.832755502,ppo
560,2023-08-21 11:00:00,12218963.359583504,ppo
561,2023-08-21 12:00:00,12319213.234305505,ppo
562,2023-08-21 13:00:00,16697817.426779505,ppo
563,2023-08-21 14:00:00,14741220.7344605,ppo
564,2023-08-21 15:00:00,13899802.242024504,ppo
565,2023-08-22 09:00:00,11490156.379550504,ppo
566,2023-08-22 10:00:00,11483299.369041502,ppo
567,2023-08-22 11:00:00,16724452.312465502,ppo
568,2023-08-22 12:00:00,13254417.161850506,ppo
569,2023-08-22 13:00:00,15234649.017845502,ppo
570,2023-08-22 14:00:00,14770457.293280508,ppo
571,2023-08-22 15:00:00,19447947.2990195,ppo
572,2023-08-23 09:00:00,17118777.261461504,ppo
573,2023-08-23 10:00:00,15095976.507039504,ppo
574,2023-08-23 11:00:00,16441018.180911506,ppo
575,2023-08-23 12:00:00,15209980.135430502,ppo
576,2023-08-23 13:00:00,14726207.6105715,ppo
577,2023-08-23 14:00:00,12471689.900131503,ppo
578,2023-08-23 15:00:00,15288293.719111502,ppo
579,2023-08-24 09:00:00,11774293.449974503,ppo
580,2023-08-24 10:00:00,11521514.100003503,ppo
581,2023-08-24 11:00:00,17011751.836224508,ppo
582,2023-08-24 12:00:00,11103575.043535506,ppo
583,2023-08-24 13:00:00,16439529.7622955,ppo
584,2023-08-24 14:00:00,15120080.737278502,ppo
585,2023-08-24 15:00:00,14271911.482333504,ppo
586,2023-08-25 09:00:00,11760349.5108455,ppo
587,2023-08-25 10:00:00,11808623.241218504,ppo
588,2023-08-25 11:00:00,11683792.7390015,ppo
589,2023-08-25 12:00:00,11725673.791858502,ppo
590,2023-08-25 13:00:00,17322001.409253508,ppo
591,2023-08-25 14:00:00,14956283.3739545,ppo
592,2023-08-25 15:00:00,12685684.279826503,ppo
593,2023-08-28 09:00:00,11960775.7709375,ppo
594,2023-08-28 10:00:00,16060880.853616504,ppo
595,2023-08-28 11:00:00,21983732.302934505,ppo
596,2023-08-28 12:00:00,17627151.134640504,ppo
597,2023-08-28 13:00:00,14886621.992055506,ppo
598,2023-08-28 14:00:00,11990965.572450506,ppo
599,2023-08-28 15:00:00,12007130.369115504,ppo
600,2023-08-29 09:00:00,17935135.862330504,ppo
601,2023-08-29 10:00:00,15638515.374072503,ppo
602,2023-08-29 11:00:00,12437499.759678502,ppo
603,2023-08-29 12:00:00,12311447.673236504,ppo
604,2023-08-29 13:00:00,12303431.541390505,ppo
605,2023-08-29 14:00:00,18549160.092137497,ppo
606,2023-08-29 15:00:00,15691752.871294508,ppo
607,2023-08-30 09:00:00,17884309.287684508,ppo
608,2023-08-30 10:00:00,16580270.539962502,ppo
609,2023-08-30 11:00:00,16109861.792070502,ppo
610,2023-08-30 12:00:00,13321938.421278505,ppo
611,2023-08-30 13:00:00,12169760.177278502,ppo
612,2023-08-30 14:00:00,17862087.525607504,ppo
613,2023-08-30 15:00:00,16796437.864581507,ppo
614,2023-08-31 09:00:00,16306065.507115504,ppo
615,2023-08-31 10:00:00,13413991.012622504,ppo
616,2023-08-31 11:00:00,12588997.4435415,ppo
617,2023-08-31 12:00:00,15911539.2146745,ppo
618,2023-08-31 13:00:00,18456246.5363175,ppo
619,2023-08-31 14:00:00,14058211.333072506,ppo
620,2023-08-31 15:00:00,16052722.838242505,ppo
621,2023-04-26 11:00:00,1000000.0,ppo
622,2023-04-26 12:00:00,1017995.488943,ppo
623,2023-04-26 13:00:00,1003386.2472599996,ppo
624,2023-04-26 14:00:00,996313.2836259998,ppo
625,2023-04-26 15:00:00,1009249.1786779998,ppo
626,2023-04-27 09:00:00,1065793.1306959998,ppo
627,2023-04-27 10:00:00,1070043.907789,ppo
628,2023-04-27 11:00:00,1070693.504442,ppo
629,2023-04-27 12:00:00,1203333.8218009998,ppo
630,2023-04-27 13:00:00,1173997.7715660003,ppo
631,2023-04-27 14:00:00,1202616.5317410005,ppo
632,2023-04-27 15:00:00,1152146.7137670005,ppo
633,2023-04-28 09:00:00,1259865.0718900005,ppo
634,2023-04-28 10:00:00,1206519.9725620002,ppo
635,2023-04-28 11:00:00,1288620.1188180002,ppo
636,2023-04-28 12:00:00,1361845.229971,ppo
637,2023-04-28 13:00:00,1230207.6571020004,ppo
638,2023-04-28 14:00:00,1236591.8586110007,ppo
639,2023-04-28 15:00:00,1358604.3557480008,ppo
640,2023-05-01 09:00:00,1258105.3123600013,ppo
641,2023-05-01 10:00:00,1456955.7559410012,ppo
642,2023-05-01 11:00:00,1318478.6066650013,ppo
643,2023-05-01 12:00:00,1322376.109647001,ppo
644,2023-05-01 13:00:00,1409895.8456660006,ppo
645,2023-05-01 14:00:00,1433159.637811001,ppo
646,2023-05-01 15:00:00,1415988.9143020008,ppo
647,2023-05-02 09:00:00,1412246.730076001,ppo
648,2023-05-02 10:00:00,1702317.7264190014,ppo
649,2023-05-02 11:00:00,1492242.4194400012,ppo
650,2023-05-02 12:00:00,1596980.576866001,ppo
651,2023-05-02 13:00:00,1496388.2856470011,ppo
652,2023-05-02 14:00:00,1749454.3301310013,ppo
653,2023-05-02 15:00:00,1695154.2198890017,ppo
654,2023-05-03 09:00:00,1845098.5983440017,ppo
655,2023-05-03 10:00:00,1626722.395662001,ppo
656,2023-05-03 11:00:00,1598825.476656001,ppo
657,2023-05-03 12:00:00,1601432.8451250014,ppo
658,2023-05-03 13:00:00,1980003.123095001,ppo
659,2023-05-03 14:00:00,1653575.4533590013,ppo
660,2023-05-03 15:00:00,1769814.601112001,ppo
661,2023-05-04 09:00:00,1684145.7693500011,ppo
662,2023-05-04 10:00:00,1675179.6962320013,ppo
663,2023-05-04 11:00:00,1750713.4614240015,ppo
664,2023-05-04 12:00:00,1819291.7800150013,ppo
665,2023-05-04 13:00:00,1771207.4475680017,ppo
666,2023-05-04 14:00:00,1767584.4514760016,ppo
667,2023-05-04 15:00:00,2248566.183778002,ppo
668,2023-05-05 09:00:00,1909947.1153770012,ppo
669,2023-05-05 10:00:00,1987476.7555890016,ppo
670,2023-05-05 11:00:00,1874122.6310020008,ppo
671,2023-05-05 12:00:00,2280463.6520210016,ppo
672,2023-05-05 13:00:00,2182620.217402002,ppo
673,2023-05-05 14:00:00,2475022.8323230017,ppo
674,2023-05-05 15:00:00,2044351.4476600008,ppo
675,2023-05-08 09:00:00,2048723.989733002,ppo
676,2023-05-08 10:00:00,2049884.7703660023,ppo
677,2023-05-08 11:00:00,2609760.1155280024,ppo
678,2023-05-08 12:00:00,2209875.742786002,ppo
679,2023-05-08 13:00:00,2330777.3806740018,ppo
680,2023-05-08 14:00:00,2138515.1331270025,ppo
681,2023-05-08 15:00:00,2130058.403457002,ppo
682,2023-05-09 09:00:00,2749986.619432002,ppo
683,2023-05-09 10:00:00,2360804.2523140023,ppo
684,2023-05-09 11:00:00,2424926.8192410027,ppo
685,2023-05-09 12:00:00,2311089.400738002,ppo
686,2023-05-09 13:00:00,2831562.9863970014,ppo
687,2023-05-09 14:00:00,2645468.444534002,ppo
688,2023-05-09 15:00:00,2895524.153264002,ppo
689,2023-05-10 09:00:00,2415099.784352002,ppo
690,2023-05-10 10:00:00,2646898.3529300024,ppo
691,2023-05-10 11:00:00,2388064.4111340013,ppo
692,2023-05-10 12:00:00,2901517.4102990017,ppo
693,2023-05-10 13:00:00,2996061.447918002,ppo
694,2023-05-10 14:00:00,2351398.236911002,ppo
695,2023-05-10 15:00:00,2464256.895004001,ppo
696,2023-05-11 09:00:00,2443741.4932520017,ppo
697,2023-05-11 10:00:00,3157700.8719610022,ppo
698,2023-05-11 11:00:00,2585587.416345002,ppo
699,2023-05-11 12:00:00,2575467.1092000017,ppo
700,2023-05-11 13:00:00,2747359.7241410017,ppo
701,2023-05-11 14:00:00,2498231.880336001,ppo
702,2023-05-11 15:00:00,3208071.908004001,ppo
703,2023-05-12 09:00:00,2848980.0355760017,ppo
704,2023-05-12 10:00:00,2516399.0133900014,ppo
705,2023-05-12 11:00:00,2539468.0293580014,ppo
706,2023-05-12 12:00:00,2534641.598863002,ppo
707,2023-05-12 13:00:00,3390249.3494220003,ppo
708,2023-05-12 14:00:00,2438758.5807770016,ppo
709,2023-05-12 15:00:00,3136709.414453002,ppo
710,2023-05-15 09:00:00,2679874.650655002,ppo
711,2023-05-15 10:00:00,2549831.8834980014,ppo
712,2023-05-15 11:00:00,2764896.8061420014,ppo
713,2023-05-15 12:00:00,2735142.583812001,ppo
714,2023-05-15 13:00:00,2767013.859688002,ppo
715,2023-05-15 14:00:00,2770129.995699001,ppo
716,2023-05-15 15:00:00,3646161.959581002,ppo
717,2023-05-16 09:00:00,2844859.719036001,ppo
718,2023-05-16 10:00:00,2699995.667135001,ppo
719,2023-05-16 11:00:00,3329488.776491001,ppo
720,2023-05-16 12:00:00,2751542.3385100025,ppo
721,2023-05-16 13:00:00,2591570.5190750025,ppo
722,2023-05-16 14:00:00,3438779.764672002,ppo
723,2023-05-16 15:00:00,2730933.8748790016,ppo
724,2023-05-17 09:00:00,2787652.5263920017,ppo
725,2023-05-17 10:00:00,3013112.5974200023,ppo
726,2023-05-17 11:00:00,3977446.091365001,ppo
727,2023-05-17 12:00:00,2857662.6481700023,ppo
728,2023-05-17 13:00:00,2722890.918795002,ppo
729,2023-05-17 14:00:00,3591302.7290860014,ppo
730,2023-05-17 15:00:00,3037914.4730260014,ppo
731,2023-05-18 09:00:00,2879384.417075002,ppo
732,2023-05-18 10:00:00,3656411.5398570015,ppo
733,2023-05-18 11:00:00,3308350.476108001,ppo
734,2023-05-18 12:00:00,3211217.6054790025,ppo
735,2023-05-18 13:00:00,3364122.9499290017,ppo
736,2023-05-18 14:00:00,4243976.355068002,ppo
737,2023-05-18 15:00:00,4380285.920750002,ppo
738,2023-05-19 09:00:00,3822345.5392690026,ppo
739,2023-05-19 10:00:00,3130877.700367002,ppo
740,2023-05-19 11:00:00,2984343.467534003,ppo
741,2023-05-19 12:00:00,4061821.2611020016,ppo
742,2023-05-19 13:00:00,3242769.791769002,ppo
743,2023-05-19 14:00:00,3098213.934959002,ppo
744,2023-05-19 15:00:00,3621562.893227002,ppo
745,2023-05-22 09:00:00,3630080.8895410025,ppo
746,2023-05-22 10:00:00,4475306.953591002,ppo
747,2023-05-22 11:00:00,3492102.9752450017,ppo
748,2023-05-22 12:00:00,3574856.4662810024,ppo
749,2023-05-22 13:00:00,3737269.636554002,ppo
750,2023-05-22 14:00:00,3738980.465588002,ppo
751,2023-05-22 15:00:00,4618076.168008003,ppo
752,2023-05-23 09:00:00,3370977.936548002,ppo
753,2023-05-23 10:00:00,3286695.504085001,ppo
754,2023-05-23 11:00:00,4313699.212600002,ppo
755,2023-05-23 12:00:00,3874043.120708002,ppo
756,2023-05-23 13:00:00,3465755.764937003,ppo
757,2023-05-23 14:00:00,3315790.6590320016,ppo
758,2023-05-23 15:00:00,3242771.9342710017,ppo
759,2023-05-24 09:00:00,3912649.851664002,ppo
760,2023-05-24 10:00:00,3907263.045073002,ppo
761,2023-05-24 11:00:00,4648945.474676003,ppo
762,2023-05-24 12:00:00,4201528.298727004,ppo
763,2023-05-24 13:00:00,4125553.9007360023,ppo
764,2023-05-24 14:00:00,4881936.715730002,ppo
765,2023-05-24 15:00:00,4152459.645875001,ppo
766,2023-05-25 09:00:00,3623799.801969003,ppo
767,2023-05-25 10:00:00,3430012.323821002,ppo
768,2023-05-25 11:00:00,4381153.085243003,ppo
769,2023-05-25 12:00:00,3570230.725063002,ppo
770,2023-05-25 13:00:00,3403593.700971003,ppo
771,2023-05-25 14:00:00,4848559.313209002,ppo
772,2023-05-25 15:00:00,3546667.258123001,ppo
773,2023-05-26 09:00:00,3803233.9992860025,ppo
774,2023-05-26 10:00:00,4344010.905649002,ppo
775,2023-05-26 11:00:00,5522921.083524002,ppo
776,2023-05-26 12:00:00,3956071.825989002,ppo
777,2023-05-26 13:00:00,4675525.540624003,ppo
778,2023-05-26 14:00:00,3881264.2967500025,ppo
779,2023-05-26 15:00:00,3713258.234540002,ppo
780,2023-05-30 09:00:00,4602271.577474001,ppo
781,2023-05-30 10:00:00,4380344.314995001,ppo
782,2023-05-30 11:00:00,4606521.212824001,ppo
783,2023-05-30 12:00:00,4578901.316557002,ppo
784,2023-05-30 13:00:00,5647804.406912002,ppo
785,2023-05-30 14:00:00,4186714.0366970026,ppo
786,2023-05-30 15:00:00,4385342.241191003,ppo
787,2023-05-31 09:00:00,4658061.6944240015,ppo
788,2023-05-31 10:00:00,5766285.209490002,ppo
789,2023-05-31 11:00:00,5244595.253865003,ppo
790,2023-05-31 12:00:00,5737828.651497002,ppo
791,2023-05-31 13:00:00,3819768.8926960025,ppo
792,2023-05-31 14:00:00,4758778.325892002,ppo
793,2023-05-31 15:00:00,4754775.166738004,ppo
794,2023-06-01 09:00:00,5887021.6313740015,ppo
795,2023-06-01 10:00:00,4411220.883182002,ppo
796,2023-06-01 11:00:00,4651952.8504690025,ppo
797,2023-06-01 12:00:00,4758845.748963002,ppo
798,2023-06-01 13:00:00,3902437.736585002,ppo
799,2023-06-01 14:00:00,6096833.731909002,ppo
800,2023-06-01 15:00:00,4725829.384615001,ppo
801,2023-06-02 09:00:00,4772562.971137003,ppo
802,2023-06-02 10:00:00,5101868.821236004,ppo
803,2023-06-02 11:00:00,6336332.440692003,ppo
804,2023-06-02 12:00:00,5728698.125710003,ppo
805,2023-06-02 13:00:00,6143717.053477002,ppo
806,2023-06-02 14:00:00,4758956.020185002,ppo
807,2023-06-02 15:00:00,5851427.026327002,ppo
808,2023-06-05 09:00:00,4820677.462969003,ppo
809,2023-06-05 10:00:00,5904913.590795001,ppo
810,2023-06-05 11:00:00,6390831.050721001,ppo
811,2023-06-05 12:00:00,4279220.627533003,ppo
812,2023-06-05 13:00:00,5413610.361807003,ppo
813,2023-06-05 14:00:00,5392430.378890003,ppo
814,2023-06-05 15:00:00,6543275.204917002,ppo
815,2023-06-06 09:00:00,5697342.388298002,ppo
816,2023-06-06 10:00:00,5591268.017696001,ppo
817,2023-06-06 11:00:00,4909956.195539002,ppo
818,2023-06-06 12:00:00,6984538.900753003,ppo
819,2023-06-06 13:00:00,5147210.637577003,ppo
820,2023-06-06 14:00:00,5094373.893977004,ppo
821,2023-06-06 15:00:00,6028988.307302003,ppo
822,2023-06-07 09:00:00,5216020.089107002,ppo
823,2023-06-07 10:00:00,4652375.108694002,ppo
824,2023-06-07 11:00:00,4504080.336672003,ppo
825,2023-06-07 12:00:00,5147984.6802440025,ppo
826,2023-06-07 13:00:00,5415643.532590999,ppo
827,2023-06-07 14:00:00,5416066.364413003,ppo
828,2023-06-07 15:00:00,6720698.304394002,ppo
829,2023-06-08 09:00:00,6243775.598603004,ppo
830,2023-06-08 10:00:00,4466720.948052002,ppo
831,2023-06-08 11:00:00,6200085.414606003,ppo
832,2023-06-08 12:00:00,5345196.250593003,ppo
833,2023-06-08 13:00:00,4813045.606637002,ppo
834,2023-06-08 14:00:00,4637381.271086004,ppo
835,2023-06-08 15:00:00,5314035.187849003,ppo
836,2023-06-09 09:00:00,5648429.826712002,ppo
837,2023-06-09 10:00:00,5672272.376926002,ppo
838,2023-06-09 11:00:00,7010717.792190001,ppo
839,2023-06-09 12:00:00,4654967.060960003,ppo
840,2023-06-09 13:00:00,6130275.857087004,ppo
841,2023-06-09 14:00:00,4964659.116149003,ppo
842,2023-06-09 15:00:00,4660411.353586003,ppo
843,2023-06-12 09:00:00,6687617.994615002,ppo
844,2023-06-12 10:00:00,6643522.195063002,ppo
845,2023-06-12 11:00:00,6208976.946362003,ppo
846,2023-06-12 12:00:00,4996934.709644001,ppo
847,2023-06-12 13:00:00,4720896.512925003,ppo
848,2023-06-12 14:00:00,6759522.495607004,ppo
849,2023-06-12 15:00:00,6850518.6004610015,ppo
850,2023-06-13 09:00:00,4812855.921663003,ppo
851,2023-06-13 10:00:00,6730616.321951003,ppo
852,2023-06-13 11:00:00,5708449.3319890015,ppo
853,2023-06-13 12:00:00,5168356.233263002,ppo
854,2023-06-13 13:00:00,4965135.548124002,ppo
855,2023-06-13 14:00:00,6348495.1366650015,ppo
856,2023-06-13 15:00:00,5110026.994190003,ppo
857,2023-06-14 09:00:00,4876582.597351003,ppo
858,2023-06-14 10:00:00,7137470.986787002,ppo
859,2023-06-14 11:00:00,5222572.792042004,ppo
860,2023-06-14 12:00:00,4975203.613520004,ppo
861,2023-06-14 13:00:00,6397304.445853002,ppo
862,2023-06-14 14:00:00,6378619.023779002,ppo
863,2023-06-14 15:00:00,7606216.748589003,ppo
864,2023-06-15 09:00:00,6067954.832512004,ppo
865,2023-06-15 10:00:00,6178699.181280004,ppo
866,2023-06-15 11:00:00,6574540.385660002,ppo
867,2023-06-15 12:00:00,6572798.924906002,ppo
868,2023-06-15 13:00:00,7786732.157935002,ppo
869,2023-06-15 14:00:00,5416748.446956003,ppo
870,2023-06-15 15:00:00,5207394.610351002,ppo
871,2023-06-16 09:00:00,7494550.747160003,ppo
872,2023-06-16 10:00:00,6286713.376491002,ppo
873,2023-06-16 11:00:00,5599691.950016002,ppo
874,2023-06-16 12:00:00,5480634.083726004,ppo
875,2023-06-16 13:00:00,5218352.012719002,ppo
876,2023-06-16 14:00:00,6885100.951230004,ppo
877,2023-06-16 15:00:00,6852141.6990410015,ppo
878,2023-06-20 09:00:00,7982063.031169002,ppo
879,2023-06-20 10:00:00,7227083.277030002,ppo
880,2023-06-20 11:00:00,7081458.207692004,ppo
881,2023-06-20 12:00:00,8096948.846152004,ppo
882,2023-06-20 13:00:00,6737114.255045004,ppo
883,2023-06-20 14:00:00,5782809.030205002,ppo
884,2023-06-20 15:00:00,5519385.450202002,ppo
885,2023-06-21 09:00:00,7022223.396132003,ppo
886,2023-06-21 10:00:00,5612002.221803004,ppo
887,2023-06-21 11:00:00,5312802.737124003,ppo
888,2023-06-21 12:00:00,7979148.096748003,ppo
889,2023-06-21 13:00:00,5459579.3298010025,ppo
890,2023-06-21 14:00:00,6088223.269218002,ppo
891,2023-06-21 15:00:00,7116199.978812002,ppo
892,2023-06-22 09:00:00,8098456.439483001,ppo
893,2023-06-22 10:00:00,5421557.600060005,ppo
894,2023-06-22 11:00:00,6327896.897848003,ppo
895,2023-06-22 12:00:00,8173605.386706004,ppo
896,2023-06-22 13:00:00,6767941.253596001,ppo
897,2023-06-22 14:00:00,6778634.959151003,ppo
898,2023-06-22 15:00:00,5712937.221642004,ppo
899,2023-06-23 09:00:00,5625310.627572003,ppo
900,2023-06-23 10:00:00,8546675.037571002,ppo
901,2023-06-23 11:00:00,8284491.562757004,ppo
902,2023-06-23 12:00:00,6379332.870558001,ppo
903,2023-06-23 13:00:00,6887106.578872003,ppo
904,2023-06-23 14:00:00,7266520.988973004,ppo
905,2023-06-23 15:00:00,5777145.8887800025,ppo
906,2023-06-26 09:00:00,5491880.499874001,ppo
907,2023-06-26 10:00:00,7474856.429842005,ppo
908,2023-06-26 11:00:00,6869159.603279001,ppo
909,2023-06-26 12:00:00,7354757.701018002,ppo
910,2023-06-26 13:00:00,8887508.781060005,ppo
911,2023-06-26 14:00:00,7769224.142661004,ppo
912,2023-06-26 15:00:00,7373055.701056003,ppo
913,2023-06-27 09:00:00,7024763.395929,ppo
914,2023-06-27 10:00:00,5761419.822917004,ppo
915,2023-06-27 11:00:00,5661774.691469003,ppo
916,2023-06-27 12:00:00,7517325.787251002,ppo
917,2023-06-27 13:00:00,7035181.772460002,ppo
918,2023-06-27 14:00:00,7558961.730929003,ppo
919,2023-06-27 15:00:00,7558613.3846590035,ppo
920,2023-06-28 09:00:00,8655092.158282002,ppo
921,2023-06-28 10:00:00,6779429.468195004,ppo
922,2023-06-28 11:00:00,7363153.2136280015,ppo
923,2023-06-28 12:00:00,7709223.296310004,ppo
924,2023-06-28 13:00:00,9333561.352823002,ppo
925,2023-06-28 14:00:00,8287759.624344003,ppo
926,2023-06-28 15:00:00,8533453.617057005,ppo
927,2023-06-29 09:00:00,8027974.116835003,ppo
928,2023-06-29 10:00:00,6236688.949649002,ppo
929,2023-06-29 11:00:00,5938476.497032003,ppo
930,2023-06-29 12:00:00,8881305.767245002,ppo
931,2023-06-29 13:00:00,6308827.201167004,ppo
932,2023-06-29 14:00:00,5986259.241748004,ppo
933,2023-06-29 15:00:00,7930778.774347003,ppo
934,2023-06-30 09:00:00,8057950.566908005,ppo
935,2023-06-30 10:00:00,9231108.979207003,ppo
936,2023-06-30 11:00:00,8553163.629168002,ppo
937,2023-06-30 12:00:00,8352398.007411001,ppo
938,2023-06-30 13:00:00,9694977.564387,ppo
939,2023-06-30 14:00:00,7842136.906785002,ppo
940,2023-06-30 15:00:00,6667045.115910004,ppo
941,2023-07-03 09:00:00,6451572.803744004,ppo
942,2023-07-03 10:00:00,8356752.799979004,ppo
943,2023-07-03 11:00:00,6619216.611104004,ppo
944,2023-07-03 12:00:00,6278775.457569003,ppo
945,2023-07-03 13:00:00,9481384.963669004,ppo
946,2023-07-03 14:00:00,6478648.181300004,ppo
947,2023-07-03 15:00:00,7267360.149310003,ppo
948,2023-07-05 09:00:00,8445246.366182504,ppo
949,2023-07-05 10:00:00,9586359.5236815,ppo
950,2023-07-05 11:00:00,6414652.038447501,ppo
951,2023-07-05 12:00:00,8489442.2768635,ppo
952,2023-07-05 13:00:00,6788851.882140505,ppo
953,2023-07-05 14:00:00,6439256.664770502,ppo
954,2023-07-05 15:00:00,8711494.569880502,ppo
955,2023-07-06 09:00:00,8004126.289783499,ppo
956,2023-07-06 10:00:00,8581145.803311503,ppo
957,2023-07-06 11:00:00,8567599.491817502,ppo
958,2023-07-06 12:00:00,9729805.069667503,ppo
959,2023-07-06 13:00:00,7571772.292306503,ppo
960,2023-07-06 14:00:00,8212809.222556502,ppo
961,2023-07-06 15:00:00,8767623.298471503,ppo
962,2023-07-07 09:00:00,10609241.9570775,ppo
963,2023-07-07 10:00:00,9441107.822691502,ppo
964,2023-07-07 11:00:00,10031639.175554505,ppo
965,2023-07-07 12:00:00,6764621.011403505,ppo
966,2023-07-07 13:00:00,9035191.6738425,ppo
967,2023-07-07 14:00:00,9030792.054351509,ppo
968,2023-07-07 15:00:00,10151928.261507502,ppo
969,2023-07-10 09:00:00,7852186.011639503,ppo
970,2023-07-10 10:00:00,8625557.195685502,ppo
971,2023-07-10 11:00:00,6922548.355128503,ppo
972,2023-07-10 12:00:00,6749242.988248502,ppo
973,2023-07-10 13:00:00,9272395.652769504,ppo
974,2023-07-10 14:00:00,8599833.824113503,ppo
975,2023-07-10 15:00:00,9276511.398910502,ppo
976,2023-07-11 09:00:00,9239163.939340506,ppo
977,2023-07-11 10:00:00,10437026.414361509,ppo
978,2023-07-11 11:00:00,8075943.036951504,ppo
979,2023-07-11 12:00:00,8880158.0027335,ppo
980,2023-07-11 13:00:00,9410018.603355505,ppo
981,2023-07-11 14:00:00,11411658.494624505,ppo
982,2023-07-11 15:00:00,10143100.486012504,ppo
983,2023-07-12 09:00:00,10901684.621635504,ppo
984,2023-07-12 10:00:00,7260161.087127505,ppo
985,2023-07-12 11:00:00,9745490.321511503,ppo
986,2023-07-12 12:00:00,9716238.280571504,ppo
987,2023-07-12 13:00:00,11091332.038354505,ppo
988,2023-07-12 14:00:00,8547711.092364505,ppo
989,2023-07-12 15:00:00,9342812.238206502,ppo
990,2023-07-13 09:00:00,9648876.7385255,ppo
991,2023-07-13 10:00:00,7530609.407802504,ppo
992,2023-07-13 11:00:00,11575131.754180502,ppo
993,2023-07-13 12:00:00,9454182.169564506,ppo
994,2023-07-13 13:00:00,9509976.310542502,ppo
995,2023-07-13 14:00:00,10231364.062108504,ppo
996,2023-07-13 15:00:00,12400064.392168503,ppo
997,2023-07-14 09:00:00,10981261.182833502,ppo
998,2023-07-14 10:00:00,11464922.042609503,ppo
999,2023-07-14 11:00:00,8831625.441444503,ppo
1000,2023-07-14 12:00:00,11536577.761801504,ppo
1001,2023-07-14 13:00:00,9366563.2949775,ppo
1002,2023-07-14 14:00:00,10691397.592193505,ppo
1003,2023-07-14 15:00:00,11750400.1455575,ppo
1004,2023-07-17 09:00:00,7719715.538952503,ppo
1005,2023-07-17 10:00:00,10411485.7463245,ppo
1006,2023-07-17 11:00:00,10408187.1803665,ppo
1007,2023-07-17 12:00:00,12013474.027528504,ppo
1008,2023-07-17 13:00:00,9097247.186002502,ppo
1009,2023-07-17 14:00:00,9815010.495633503,ppo
1010,2023-07-17 15:00:00,10096171.816631503,ppo
1011,2023-07-18 09:00:00,7987020.836028502,ppo
1012,2023-07-18 10:00:00,12412928.376002502,ppo
1013,2023-07-18 11:00:00,10983803.264263503,ppo
1014,2023-07-18 12:00:00,9833958.788747504,ppo
1015,2023-07-18 13:00:00,10735789.232042504,ppo
1016,2023-07-18 14:00:00,10813387.680316506,ppo
1017,2023-07-18 15:00:00,12656080.198744502,ppo
1018,2023-07-19 09:00:00,8132348.671540502,ppo
1019,2023-07-19 10:00:00,10880423.811825505,ppo
1020,2023-07-19 11:00:00,8647166.667218506,ppo
1021,2023-07-19 12:00:00,8188542.2164595025,ppo
1022,2023-07-19 13:00:00,11057455.4674775,ppo
1023,2023-07-19 14:00:00,10167551.867079502,ppo
1024,2023-07-19 15:00:00,11116106.366499504,ppo
1025,2023-07-20 09:00:00,10844498.499099504,ppo
1026,2023-07-20 10:00:00,12805927.125377506,ppo
1027,2023-07-20 11:00:00,9602058.707632504,ppo
1028,2023-07-20 12:00:00,10007687.7077355,ppo
1029,2023-07-20 13:00:00,11002209.3722815,ppo
1030,2023-07-20 14:00:00,8683933.428059502,ppo
1031,2023-07-20 15:00:00,8218416.877326501,ppo
